EQIPnumber,location,direct,YMD,hour,laneNumber,                    addTotal,15Total,truckflow,carflow,scooterflow,avgspeed,avgPercent,avgCarSpace
VQ6WK40,成功路2段312巷(單號)對面,往北,2016-11-14,00:00:00,2,430.0,448.47458,22.0,408.0,0.0,51.842606,2.6599998,0.0
VQ6WK40,成功路2段312巷(單號)對面,往北,2016-11-14,01:00:00,2,272.0,286.77966,20.0,252.0,0.0,51.8043,1.805,0.0
VQ6WK40,成功路2段312巷(單號)對面,往北,2016-11-14,02:00:00,2,143.0,151.01694,11.0,132.0,0.0,57.966717,0.915,0.0
VQ6WK40,成功路2段312巷(單號)對面,往北,2016-11-14,03:00:00,2,96.0,102.20339,9.0,87.0,0.0,54.50844,0.615,0.0
VQ6WK40,成功路2段312巷(單號)對面,往北,2016-11-14,04:00:00,2,54.0,57.457626,5.0,49.0,0.0,56.555183,0.375,0.0
VQ6WK40,成功路2段312巷(單號)對面,往北,2016-11-14,05:00:00,2,92.0,99.66101,12.0,80.0,0.0,54.606518,0.635,0.0
VQ6WK40,成功路2段312巷(單號)對面,往北,2016-11-14,06:00:00,2,197.0,209.99998,19.0,178.0,0.0,49.155483,1.425,0.0
VQ6WK40,成功路2段312巷(單號)對面,往北,2016-11-14,07:00:00,2,628.0,675.2542,72.0,556.0,0.0,48.539936,4.54,0.0
VQ6WK40,成功路2段312巷(單號)對面,往北,2016-11-14,08:00:00,2,1222.0,1289.4915,92.0,1130.0,0.0,42.72644,9.8,0.0
VQ6WK40,成功路2段312巷(單號)對面,往北,2016-11-14,09:00:00,2,1352.0,1428.8135,106.0,1246.0,0.0,39.24722,11.85,0.0
VQ6WK40,成功路2段312巷(單號)對面,往北,2016-11-14,10:00:00,2,1243.0,1340.8474,151.0,1092.0,0.0,38.747562,11.51,0.0
VQ6WK40,成功路2段312巷(單號)對面,往北,2016-11-14,11:00:00,2,1084.0,1148.1355,90.0,994.0,0.0,43.440727,8.505,0.0
VQ6WK40,成功路2段312巷(單號)對面,往北,2016-11-14,12:00:00,2,1008.0,1069.322,87.0,921.0,0.0,44.26143,7.87,0.0
VQ6WK40,成功路2段312巷(單號)對面,往北,2016-11-14,13:00:00,2,927.0,981.35583,76.0,851.0,0.0,45.353035,6.95,0.0
VQ6WK40,成功路2段312巷(單號)對面,往北,2016-11-14,14:00:00,2,970.0,1030.678,87.0,883.0,0.0,44.030247,7.5950003,0.0
VQ6WK40,成功路2段312巷(單號)對面,往北,2016-11-14,15:00:00,2,1054.0,1136.3794,89.0,965.0,0.0,43.254025,8.555,0.0
VQ6WK40,成功路2段312巷(單號)對面,往北,2016-11-14,16:00:00,2,1194.0,1273.2203,116.0,1078.0,0.0,39.144382,10.58,0.0
VQ6WK40,成功路2段312巷(單號)對面,往北,2016-11-14,17:00:00,2,1113.0,1189.322,113.0,1000.0,0.0,41.752876,9.455,0.0
