台北市交通管制工程處,,,,,,,,,,,,,
設備編號,位置,車道群組,時間,車道總數,總和流量,總和當量,大車流量,小車流量,機車流量,平均速度,平均佔有率%,平均車間距,
VTXQL00,堤頂大道二段489-501號中間空地前,往北,2016-10-11 00:00:00,2,123.0,123.5,1.0,122.0,0.0,57.870815,0.33,238.875,
VTXQL00,堤頂大道二段489-501號中間空地前,往北,2016-10-11 01:00:00,2,54.0,54.5,1.0,53.0,0.0,58.503704,0.14,248.33499,
VTXQL00,堤頂大道二段489-501號中間空地前,往北,2016-10-11 02:00:00,2,36.0,36.0,0.0,36.0,0.0,57.75,0.04,249.58499,
VTXQL00,堤頂大道二段489-501號中間空地前,往北,2016-10-11 03:00:00,2,25.0,25.0,0.0,25.0,0.0,59.118397,0.03,250.0,
VTXQL00,堤頂大道二段489-501號中間空地前,往北,2016-10-11 04:00:00,2,22.0,22.5,1.0,21.0,0.0,54.00273,0.05,250.0,
VTXQL00,堤頂大道二段489-501號中間空地前,往北,2016-10-11 05:00:00,2,19.0,19.0,0.0,19.0,0.0,58.103157,0.015,250.0,
VTXQL00,堤頂大道二段489-501號中間空地前,往北,2016-10-11 06:00:00,2,47.0,47.5,1.0,46.0,0.0,56.785316,0.075,248.33499,
VTXQL00,堤頂大道二段489-501號中間空地前,往北,2016-10-11 07:00:00,2,253.0,254.5,3.0,250.0,0.0,54.529606,0.89500004,217.525,
VTXQL00,堤頂大道二段489-501號中間空地前,往北,2016-10-11 08:00:00,2,454.0,457.5,7.0,447.0,0.0,49.841125,3.56,177.85,
VTXQL00,堤頂大道二段489-501號中間空地前,往北,2016-10-11 09:00:00,2,337.0,337.0,0.0,337.0,0.0,54.07576,1.19,197.275,
VTXQL00,堤頂大道二段489-501號中間空地前,往北,2016-10-11 10:00:00,2,421.0,426.0,10.0,411.0,0.0,52.622997,1.675,188.32,
VTXQL00,堤頂大道二段489-501號中間空地前,往北,2016-10-11 11:00:00,2,403.0,408.0,10.0,393.0,0.0,53.663948,1.52,181.53,
VTXQL00,堤頂大道二段489-501號中間空地前,往北,2016-10-11 12:00:00,2,400.0,403.0,6.0,394.0,0.0,55.921227,1.44,182.3,
VTXQL00,堤頂大道二段489-501號中間空地前,往北,2016-10-11 13:00:00,2,411.0,415.0,8.0,403.0,0.0,54.822994,1.54,181.465,
VTXQL00,堤頂大道二段489-501號中間空地前,往北,2016-10-11 14:00:00,2,436.0,442.0,12.0,424.0,0.0,54.40067,1.61,175.765,
