方向,日期,時間,當量總和,雨量,星期
往東,2016-06-23,14:00:00,2149.0,0.4,Thu
往東,2016-06-23,15:00:00,2587.41381836,0.4,Thu
往東,2016-06-23,16:00:00,2576.5,0.4,Thu
往東,2016-06-23,17:00:00,2629.5,0.4,Thu
往東,2016-06-23,18:00:00,3025.73684692,0.4,Thu
往東,2016-06-23,19:00:00,3023.0,0.4,Thu
往東,2016-06-23,20:00:00,2604.0,0.4,Thu
往東,2016-06-23,21:00:00,2078.0,0.4,Thu
往東,2016-06-23,22:00:00,1903.5,0.4,Thu
往東,2016-06-23,23:00:00,1402.5,0.4,Thu
往東,2016-06-24,00:00:00,811.5,4.5,Fri
往東,2016-06-24,01:00:00,456.0,4.5,Fri
往東,2016-06-24,02:00:00,288.5,4.5,Fri
往東,2016-06-24,03:00:00,205.0,4.5,Fri
往東,2016-06-24,05:00:00,173.0,4.5,Fri
往東,2016-06-24,06:00:00,367.5,4.5,Fri
往東,2016-06-24,07:00:00,965.0,4.5,Fri
往東,2016-06-24,08:00:00,1705.5,4.5,Fri
往東,2016-06-24,09:00:00,2833.5,4.5,Fri
往東,2016-06-24,10:00:00,2767.51696777,4.5,Fri
往東,2016-06-24,11:00:00,3062.0,4.5,Fri
往東,2016-06-24,12:00:00,2346.0423584,4.5,Fri
往東,2016-06-24,13:00:00,2245.44163513,4.5,Fri
往東,2016-06-24,14:00:00,2485.0,4.5,Fri
往東,2016-06-24,15:00:00,2425.32763672,4.5,Fri
往東,2016-06-24,16:00:00,2671.92370605,4.5,Fri
往東,2016-06-24,17:00:00,2990.0,4.5,Fri
往東,2016-06-24,18:00:00,2965.94915009,4.5,Fri
往東,2016-06-24,19:00:00,2913.5,4.5,Fri
往東,2016-06-24,20:00:00,2872.5,4.5,Fri
往東,2016-06-24,21:00:00,2060.5,4.5,Fri
往東,2016-06-24,22:00:00,2099.5,4.5,Fri
往東,2016-06-24,23:00:00,1605.5,4.5,Fri
往東,2016-06-25,00:00:00,988.0,0.0,Sat
往東,2016-06-25,01:00:00,1021.5,0.0,Sat
往東,2016-06-25,02:00:00,410.0,0.0,Sat
往東,2016-06-25,03:00:00,247.5,0.0,Sat
往東,2016-06-25,04:00:00,214.0,0.0,Sat
往東,2016-06-25,05:00:00,218.0,0.0,Sat
往東,2016-06-25,06:00:00,396.5,0.0,Sat
往東,2016-06-25,07:00:00,771.0,0.0,Sat
往東,2016-06-25,08:00:00,1057.0,0.0,Sat
往東,2016-06-25,09:00:00,1757.5,0.0,Sat
往東,2016-06-25,10:00:00,2134.5,0.0,Sat
往東,2016-06-25,11:00:00,2185.5,0.0,Sat
往東,2016-06-25,12:00:00,2308.5,0.0,Sat
往東,2016-06-25,13:00:00,2133.5,0.0,Sat
往東,2016-06-25,14:00:00,2254.0,0.0,Sat
往東,2016-06-25,15:00:00,2291.18786621,0.0,Sat
往東,2016-06-25,16:00:00,2357.5,0.0,Sat
往東,2016-06-25,17:00:00,2444.5,0.0,Sat
往東,2016-06-25,18:00:00,2481.56896973,0.0,Sat
往東,2016-06-25,19:00:00,2283.0,0.0,Sat
往東,2016-06-25,20:00:00,1798.5,0.0,Sat
往東,2016-06-25,21:00:00,1879.0,0.0,Sat
往東,2016-06-25,22:00:00,1658.0,0.0,Sat
往東,2016-06-25,23:00:00,1500.0,0.0,Sat
往東,2016-06-26,00:00:00,800.0,6.3,Sun
往東,2016-06-26,01:00:00,608.0,6.3,Sun
往東,2016-06-26,03:00:00,256.5,6.3,Sun
往東,2016-06-26,04:00:00,220.0,6.3,Sun
往東,2016-06-26,05:00:00,202.5,6.3,Sun
往東,2016-06-26,06:00:00,352.5,6.3,Sun
往東,2016-06-26,07:00:00,558.0,6.3,Sun
往東,2016-06-26,08:00:00,835.5,6.3,Sun
往東,2016-06-26,09:00:00,1330.5,6.3,Sun
往東,2016-06-26,10:00:00,1575.0,6.3,Sun
往東,2016-06-26,11:00:00,1710.5,6.3,Sun
往東,2016-06-26,12:00:00,1944.0,6.3,Sun
往東,2016-06-26,13:00:00,1941.0,6.3,Sun
往東,2016-06-26,14:00:00,1981.0,6.3,Sun
往東,2016-06-26,15:00:00,2094.33886719,6.3,Sun
往東,2016-06-26,16:00:00,1974.5,6.3,Sun
往東,2016-06-26,17:00:00,1954.0,6.3,Sun
往東,2016-06-26,18:00:00,2295.0,6.3,Sun
往東,2016-06-26,19:00:00,1965.0,6.3,Sun
往東,2016-06-26,20:00:00,1880.0,6.3,Sun
往東,2016-06-26,21:00:00,1885.0,6.3,Sun
往東,2016-06-26,22:00:00,1771.33898926,6.3,Sun
往東,2016-06-26,23:00:00,1164.14404297,6.3,Sun
往東,2016-06-27,00:00:00,625.5,0.1,Mon
往東,2016-06-27,01:00:00,415.5,0.1,Mon
往東,2016-06-27,02:00:00,221.5,0.1,Mon
往東,2016-06-27,03:00:00,153.0,0.1,Mon
往東,2016-06-27,06:00:00,360.5,0.1,Mon
往東,2016-06-27,07:00:00,885.5,0.1,Mon
往東,2016-06-27,08:00:00,1666.5,0.1,Mon
往東,2016-06-27,09:00:00,2786.5,0.1,Mon
往東,2016-06-27,10:00:00,2543.69482422,0.1,Mon
往東,2016-06-27,11:00:00,2308.5,0.1,Mon
往東,2016-06-27,12:00:00,2424.93212891,0.1,Mon
往東,2016-06-27,13:00:00,2182.01696777,0.1,Mon
往東,2016-06-27,14:00:00,2086.76271057,0.1,Mon
往東,2016-06-27,15:00:00,2381.25622559,0.1,Mon
往東,2016-06-27,16:00:00,2489.5,0.1,Mon
往東,2016-06-27,17:00:00,2575.0,0.1,Mon
往東,2016-06-27,18:00:00,2766.39830017,0.1,Mon
往東,2016-06-27,19:00:00,3013.70338821,0.1,Mon
往東,2016-06-27,20:00:00,2675.5,0.1,Mon
往東,2016-06-27,21:00:00,1994.0,0.1,Mon
往東,2016-06-27,22:00:00,1761.0,0.1,Mon
往東,2016-06-27,23:00:00,1270.0,0.1,Mon
往東,2016-06-28,00:00:00,686.5,36.9,Tue
往東,2016-06-28,01:00:00,419.0,36.9,Tue
往東,2016-06-28,02:00:00,218.035715342,36.9,Tue
往東,2016-06-28,05:00:00,134.5,36.9,Tue
往東,2016-06-28,06:00:00,333.991516113,36.9,Tue
往東,2016-06-28,07:00:00,979.5,36.9,Tue
往東,2016-06-28,08:00:00,1734.0,36.9,Tue
往東,2016-06-28,09:00:00,2880.5,36.9,Tue
往東,2016-06-28,10:00:00,2634.0,36.9,Tue
往東,2016-06-28,11:00:00,2413.0,36.9,Tue
往東,2016-06-28,12:00:00,2390.5,36.9,Tue
往東,2016-06-28,13:00:00,2176.5,36.9,Tue
往東,2016-06-28,14:00:00,2388.0,36.9,Tue
往東,2016-06-28,15:00:00,2771.82775879,36.9,Tue
往東,2016-06-28,16:00:00,2607.0,36.9,Tue
往東,2016-06-28,17:00:00,2586.0,36.9,Tue
往東,2016-06-28,18:00:00,2898.0,36.9,Tue
往東,2016-06-28,19:00:00,3006.12712097,36.9,Tue
往東,2016-06-28,20:00:00,2526.5,36.9,Tue
往東,2016-06-28,21:00:00,1933.0,36.9,Tue
往東,2016-06-28,22:00:00,1660.0,36.9,Tue
往東,2016-06-28,23:00:00,1538.0,36.9,Tue
往東,2016-06-29,00:00:00,666.5,59.5,Wed
往東,2016-06-29,01:00:00,411.0,59.5,Wed
往東,2016-06-29,02:00:00,244.5,59.5,Wed
往東,2016-06-29,03:00:00,165.5,59.5,Wed
往東,2016-06-29,04:00:00,138.0,59.5,Wed
往東,2016-06-29,05:00:00,169.0,59.5,Wed
往東,2016-06-29,06:00:00,352.0,59.5,Wed
往東,2016-06-29,07:00:00,912.5,59.5,Wed
往東,2016-06-29,08:00:00,1725.0,59.5,Wed
往東,2016-06-29,09:00:00,2879.0,59.5,Wed
往東,2016-06-29,10:00:00,2769.0,59.5,Wed
往東,2016-06-29,11:00:00,2350.0,59.5,Wed
往東,2016-06-29,12:00:00,2414.5,59.5,Wed
往東,2016-06-29,13:00:00,2128.5,59.5,Wed
往東,2016-06-29,14:00:00,2105.02539062,59.5,Wed
往東,2016-06-29,15:00:00,2460.5925293,59.5,Wed
往東,2016-06-29,16:00:00,2356.5,59.5,Wed
往東,2016-06-29,17:00:00,2619.0,59.5,Wed
往東,2016-06-29,18:00:00,3017.5,59.5,Wed
往東,2016-06-29,19:00:00,2953.77118683,59.5,Wed
往東,2016-06-29,20:00:00,2644.0,59.5,Wed
往東,2016-06-29,21:00:00,2120.0,59.5,Wed
往東,2016-06-29,22:00:00,1900.0,59.5,Wed
往東,2016-06-29,23:00:00,1432.0,59.5,Wed
往東,2016-06-30,00:00:00,847.5,0.7,Thu
往東,2016-06-30,01:00:00,485.5,0.7,Thu
往東,2016-06-30,02:00:00,249.0,0.7,Thu
往東,2016-06-30,03:00:00,162.5,0.7,Thu
往東,2016-06-30,04:00:00,148.0,0.7,Thu
往東,2016-06-30,06:00:00,353.0,0.7,Thu
往東,2016-06-30,07:00:00,942.0,0.7,Thu
往東,2016-06-30,08:00:00,1658.0,0.7,Thu
往東,2016-06-30,09:00:00,2720.0,0.7,Thu
往東,2016-06-30,10:00:00,2569.5,0.7,Thu
往東,2016-06-30,11:00:00,2782.5,0.7,Thu
往東,2016-06-30,12:00:00,2545.5,0.7,Thu
往東,2016-06-30,13:00:00,2334.5,0.7,Thu
往東,2016-06-30,14:00:00,2301.0,0.7,Thu
往東,2016-06-30,15:00:00,2429.39660645,0.7,Thu
往東,2016-06-30,16:00:00,2524.0,0.7,Thu
往東,2016-06-30,17:00:00,2858.0,0.7,Thu
往東,2016-06-30,18:00:00,2860.5,0.7,Thu
往東,2016-06-30,19:00:00,3062.39830399,0.7,Thu
往東,2016-06-30,20:00:00,2547.31347656,0.7,Thu
往東,2016-06-30,21:00:00,1919.0,0.7,Thu
往東,2016-06-30,22:00:00,1766.5,0.7,Thu
往東,2016-06-30,23:00:00,1350.5,0.7,Thu
往東,2016-07-01,00:00:00,801.0,11.5,Fri
往東,2016-07-01,01:00:00,456.0,11.5,Fri
往東,2016-07-01,02:00:00,272.5,11.5,Fri
往東,2016-07-01,03:00:00,178.0,11.5,Fri
往東,2016-07-01,04:00:00,152.0,11.5,Fri
往東,2016-07-01,05:00:00,183.0,11.5,Fri
往東,2016-07-01,06:00:00,366.0,11.5,Fri
往東,2016-07-01,07:00:00,835.0,11.5,Fri
往東,2016-07-01,08:00:00,1402.0,11.5,Fri
往東,2016-07-01,09:00:00,2760.07617188,11.5,Fri
往東,2016-07-01,10:00:00,2788.5,11.5,Fri
往東,2016-07-01,11:00:00,2626.5,11.5,Fri
往東,2016-07-01,12:00:00,2463.0,11.5,Fri
往東,2016-07-01,13:00:00,2125.5,11.5,Fri
往東,2016-07-01,14:00:00,2098.5,11.5,Fri
往東,2016-07-01,15:00:00,2252.6159668,11.5,Fri
往東,2016-07-01,16:00:00,2432.79663086,11.5,Fri
往東,2016-07-01,17:00:00,2585.5,11.5,Fri
往東,2016-07-01,18:00:00,3090.5,11.5,Fri
往東,2016-07-01,19:00:00,3120.49149323,11.5,Fri
往東,2016-07-01,20:00:00,2509.5,11.5,Fri
往東,2016-07-01,21:00:00,2018.5,11.5,Fri
往東,2016-07-01,22:00:00,1936.5,11.5,Fri
往東,2016-07-01,23:00:00,1454.5,11.5,Fri
往東,2016-07-02,00:00:00,916.0,1.0,Sat
往東,2016-07-02,01:00:00,614.0,1.0,Sat
往東,2016-07-02,02:00:00,338.5,1.0,Sat
往東,2016-07-02,03:00:00,233.0,1.0,Sat
往東,2016-07-02,04:00:00,254.5,1.0,Sat
往東,2016-07-02,06:00:00,426.0,1.0,Sat
往東,2016-07-02,07:00:00,644.5,1.0,Sat
往東,2016-07-02,08:00:00,1050.5,1.0,Sat
往東,2016-07-02,09:00:00,1643.5,1.0,Sat
往東,2016-07-02,10:00:00,1940.0,1.0,Sat
往東,2016-07-02,11:00:00,2121.0,1.0,Sat
往東,2016-07-02,12:00:00,2344.5,1.0,Sat
往東,2016-07-02,13:00:00,2247.0,1.0,Sat
往東,2016-07-02,14:00:00,2296.5,1.0,Sat
往東,2016-07-02,15:00:00,2313.78955078,1.0,Sat
往東,2016-07-02,16:00:00,2166.41381836,1.0,Sat
往東,2016-07-02,17:00:00,2450.0,1.0,Sat
往東,2016-07-02,18:00:00,2391.0,1.0,Sat
往東,2016-07-02,19:00:00,2088.63559341,1.0,Sat
往東,2016-07-02,20:00:00,1833.0,1.0,Sat
往東,2016-07-02,21:00:00,1825.5,1.0,Sat
往東,2016-07-02,22:00:00,1711.0,1.0,Sat
往東,2016-07-02,23:00:00,1469.5,1.0,Sat
往東,2016-07-03,00:00:00,804.0,23.3,Sun
往東,2016-07-03,01:00:00,556.0,23.3,Sun
往東,2016-07-03,02:00:00,309.0,23.3,Sun
往東,2016-07-03,03:00:00,255.5,23.3,Sun
往東,2016-07-03,05:00:00,204.5,23.3,Sun
往東,2016-07-03,06:00:00,347.0,23.3,Sun
往東,2016-07-03,07:00:00,605.5,23.3,Sun
往東,2016-07-03,08:00:00,873.0,23.3,Sun
往東,2016-07-03,09:00:00,1255.0,23.3,Sun
往東,2016-07-03,10:00:00,1496.0,23.3,Sun
往東,2016-07-03,11:00:00,1724.0,23.3,Sun
往東,2016-07-03,12:00:00,2039.5,23.3,Sun
往東,2016-07-03,13:00:00,1809.5,23.3,Sun
往東,2016-07-03,14:00:00,1860.5,23.3,Sun
往東,2016-07-03,15:00:00,1940.0345459,23.3,Sun
往東,2016-07-03,16:00:00,1951.93103027,23.3,Sun
往東,2016-07-03,17:00:00,1984.0,23.3,Sun
往東,2016-07-03,18:00:00,2385.0,23.3,Sun
往東,2016-07-03,19:00:00,1924.11016846,23.3,Sun
往東,2016-07-03,20:00:00,1716.5,23.3,Sun
往東,2016-07-03,21:00:00,1769.5,23.3,Sun
往東,2016-07-03,22:00:00,1539.5,23.3,Sun
往東,2016-07-03,23:00:00,1157.0,23.3,Sun
往東,2016-07-04,00:00:00,637.0,0.0,Mon
往東,2016-07-04,01:00:00,338.5,0.0,Mon
往東,2016-07-04,02:00:00,191.0,0.0,Mon
往東,2016-07-04,03:00:00,130.0,0.0,Mon
往東,2016-07-04,05:00:00,118.5,0.0,Mon
往東,2016-07-04,06:00:00,311.5,0.0,Mon
往東,2016-07-04,07:00:00,1010.5,0.0,Mon
往東,2016-07-04,08:00:00,1377.57623291,0.0,Mon
往東,2016-07-04,09:00:00,2791.0,0.0,Mon
往東,2016-07-04,10:00:00,2669.0,0.0,Mon
往東,2016-07-04,11:00:00,2503.0,0.0,Mon
往東,2016-07-04,12:00:00,2255.5,0.0,Mon
往東,2016-07-04,13:00:00,2033.6842041,0.0,Mon
往東,2016-07-04,14:00:00,2105.0,0.0,Mon
往東,2016-07-04,15:00:00,2246.0847168,0.0,Mon
往東,2016-07-04,16:00:00,2193.10345459,0.0,Mon
往東,2016-07-04,17:00:00,2329.5,0.0,Mon
往東,2016-07-04,18:00:00,2776.5,0.0,Mon
往東,2016-07-04,19:00:00,3074.90677643,0.0,Mon
往東,2016-07-04,20:00:00,2692.5,0.0,Mon
往東,2016-07-04,21:00:00,1924.0,0.0,Mon
往東,2016-07-04,22:00:00,1683.0,0.0,Mon
往東,2016-07-04,23:00:00,1267.0,0.0,Mon
往東,2016-07-05,00:00:00,725.0,0.0,Tue
往東,2016-07-05,01:00:00,394.559326172,0.0,Tue
往東,2016-07-05,02:00:00,255.5,0.0,Tue
往東,2016-07-05,06:00:00,318.051727295,0.0,Tue
往東,2016-07-05,07:00:00,792.5,0.0,Tue
往東,2016-07-05,08:00:00,1351.0,0.0,Tue
往東,2016-07-05,09:00:00,2766.5,0.0,Tue
往東,2016-07-05,10:00:00,2526.5,0.0,Tue
往東,2016-07-05,11:00:00,2378.0,0.0,Tue
往東,2016-07-05,12:00:00,2383.98275757,0.0,Tue
往東,2016-07-05,13:00:00,2194.5,0.0,Tue
往東,2016-07-05,14:00:00,2116.0,0.0,Tue
往東,2016-07-05,15:00:00,2289.66674805,0.0,Tue
往東,2016-07-05,17:00:00,2458.5,0.0,Tue
往東,2016-07-05,18:00:00,2873.5,0.0,Tue
往東,2016-07-05,19:00:00,2967.73684692,0.0,Tue
往東,2016-07-05,20:00:00,2700.0,0.0,Tue
往東,2016-07-05,21:00:00,1995.0,0.0,Tue
往東,2016-07-05,22:00:00,1746.4642334,0.0,Tue
往東,2016-07-05,23:00:00,1286.5,0.0,Tue
往東,2016-07-06,00:00:00,749.576263428,0.0,Wed
往東,2016-07-06,01:00:00,428.5,0.0,Wed
往東,2016-07-06,03:00:00,174.5,0.0,Wed
往東,2016-07-06,04:00:00,153.0,0.0,Wed
往東,2016-07-06,06:00:00,346.0,0.0,Wed
往東,2016-07-06,07:00:00,805.5,0.0,Wed
往東,2016-07-06,08:00:00,1488.0,0.0,Wed
往東,2016-07-06,09:00:00,2848.5,0.0,Wed
往東,2016-07-06,10:00:00,2746.22412109,0.0,Wed
往東,2016-07-06,11:00:00,2574.0,0.0,Wed
往東,2016-07-06,12:00:00,2488.0,0.0,Wed
往東,2016-07-06,13:00:00,2216.12072754,0.0,Wed
往東,2016-07-06,14:00:00,2179.04248047,0.0,Wed
往東,2016-07-06,15:00:00,2365.5,0.0,Wed
往東,2016-07-06,16:00:00,2441.74572754,0.0,Wed
往東,2016-07-06,17:00:00,2519.32763672,0.0,Wed
往東,2016-07-06,18:00:00,2896.5,0.0,Wed
往東,2016-07-06,19:00:00,2789.19491577,0.0,Wed
往東,2016-07-06,20:00:00,2749.5,0.0,Wed
往東,2016-07-06,21:00:00,2419.0,0.0,Wed
往東,2016-07-06,22:00:00,2052.5,0.0,Wed
往東,2016-07-06,23:00:00,1510.0,0.0,Wed
往東,2016-07-07,00:00:00,906.0,14.6,Thu
往東,2016-07-07,01:00:00,427.0,14.6,Thu
往東,2016-07-07,02:00:00,217.5,14.6,Thu
往東,2016-07-07,04:00:00,140.5,14.6,Thu
往東,2016-07-07,05:00:00,179.5,14.6,Thu
往東,2016-07-07,06:00:00,338.0,14.6,Thu
往東,2016-07-07,07:00:00,795.0,14.6,Thu
往東,2016-07-07,08:00:00,1428.5,14.6,Thu
往東,2016-07-07,09:00:00,2970.0,14.6,Thu
往東,2016-07-07,10:00:00,3078.0,14.6,Thu
往東,2016-07-07,11:00:00,2888.5,14.6,Thu
往東,2016-07-07,12:00:00,2742.0,14.6,Thu
往東,2016-07-07,13:00:00,2399.0,14.6,Thu
往東,2016-07-07,14:00:00,2348.96606445,14.6,Thu
往東,2016-07-07,15:00:00,2613.0,14.6,Thu
往東,2016-07-07,16:00:00,2603.87927246,14.6,Thu
往東,2016-07-07,17:00:00,2553.67236328,14.6,Thu
往東,2016-07-07,18:00:00,2965.0,14.6,Thu
往東,2016-07-07,19:00:00,2972.2457428,14.6,Thu
往東,2016-07-07,20:00:00,2764.5,14.6,Thu
往東,2016-07-07,21:00:00,2079.0,14.6,Thu
往東,2016-07-07,22:00:00,1769.5,14.6,Thu
往東,2016-07-07,23:00:00,1233.5,14.6,Thu
往東,2016-07-08,00:00:00,711.5,13.4,Fri
往東,2016-07-08,01:00:00,402.5,13.4,Fri
往東,2016-07-08,02:00:00,239.5,13.4,Fri
往東,2016-07-08,03:00:00,155.5,13.4,Fri
往東,2016-07-08,04:00:00,128.5,13.4,Fri
往東,2016-07-08,05:00:00,129.0,13.4,Fri
往東,2016-07-08,06:00:00,187.5,13.4,Fri
往東,2016-07-08,07:00:00,415.0,13.4,Fri
往東,2016-07-08,08:00:00,487.5,13.4,Fri
往東,2016-07-08,09:00:00,682.0,13.4,Fri
往東,2016-07-08,10:00:00,917.0,13.4,Fri
往東,2016-07-08,11:00:00,1218.5,13.4,Fri
往東,2016-07-08,12:00:00,1356.5,13.4,Fri
往東,2016-07-08,13:00:00,1306.5,13.4,Fri
往東,2016-07-08,14:00:00,1400.0,13.4,Fri
往東,2016-07-08,15:00:00,1613.0,13.4,Fri
往東,2016-07-08,16:00:00,1423.41381836,13.4,Fri
往東,2016-07-08,17:00:00,1366.57629395,13.4,Fri
往東,2016-07-08,18:00:00,1661.0,13.4,Fri
往東,2016-07-08,19:00:00,1611.17796326,13.4,Fri
往東,2016-07-08,20:00:00,1310.5,13.4,Fri
往東,2016-07-08,21:00:00,1341.24137878,13.4,Fri
往東,2016-07-08,22:00:00,1224.0,13.4,Fri
往東,2016-07-08,23:00:00,981.5,13.4,Fri
往東,2016-07-09,00:00:00,649.5,12.9,Sat
往東,2016-07-09,01:00:00,462.5,12.9,Sat
往東,2016-07-09,03:00:00,213.5,12.9,Sat
往東,2016-07-09,05:00:00,199.5,12.9,Sat
往東,2016-07-09,06:00:00,324.0,12.9,Sat
往東,2016-07-09,07:00:00,611.0,12.9,Sat
往東,2016-07-09,08:00:00,992.0,12.9,Sat
往東,2016-07-09,09:00:00,1563.5,12.9,Sat
往東,2016-07-09,10:00:00,1882.0,12.9,Sat
往東,2016-07-09,11:00:00,2220.5,12.9,Sat
往東,2016-07-09,12:00:00,2393.5,12.9,Sat
往東,2016-07-09,13:00:00,2221.5,12.9,Sat
往東,2016-07-09,14:00:00,2373.5,12.9,Sat
往東,2016-07-09,15:00:00,2459.0,12.9,Sat
往東,2016-07-09,16:00:00,2336.44909668,12.9,Sat
往東,2016-07-09,17:00:00,2432.52636719,12.9,Sat
往東,2016-07-09,18:00:00,2522.5,12.9,Sat
往東,2016-07-09,19:00:00,2275.27586365,12.9,Sat
往東,2016-07-09,20:00:00,1757.0,12.9,Sat
往東,2016-07-09,21:00:00,1767.0,12.9,Sat
往東,2016-07-09,22:00:00,1759.5,12.9,Sat
往東,2016-07-09,23:00:00,1405.5,12.9,Sat
往東,2016-07-10,00:00:00,866.5,43.7,Sun
往東,2016-07-10,01:00:00,520.5,43.7,Sun
往東,2016-07-10,02:00:00,360.0,43.7,Sun
往東,2016-07-10,03:00:00,272.5,43.7,Sun
往東,2016-07-10,06:00:00,323.0,43.7,Sun
往東,2016-07-10,07:00:00,573.5,43.7,Sun
往東,2016-07-10,08:00:00,870.0,43.7,Sun
往東,2016-07-10,09:00:00,1174.5,43.7,Sun
往東,2016-07-10,10:00:00,1474.5,43.7,Sun
往東,2016-07-10,11:00:00,1793.5,43.7,Sun
往東,2016-07-10,12:00:00,2138.0,43.7,Sun
往東,2016-07-10,13:00:00,1951.0,43.7,Sun
往東,2016-07-10,14:00:00,2006.5,43.7,Sun
往東,2016-07-10,15:00:00,2035.0,43.7,Sun
往東,2016-07-10,16:00:00,2090.48278809,43.7,Sun
往東,2016-07-10,17:00:00,2298.58630371,43.7,Sun
往東,2016-07-10,18:00:00,2473.5,43.7,Sun
往東,2016-07-10,19:00:00,2052.41525269,43.7,Sun
往東,2016-07-10,20:00:00,1828.0,43.7,Sun
往東,2016-07-10,21:00:00,1798.5,43.7,Sun
往東,2016-07-10,22:00:00,1562.0,43.7,Sun
往東,2016-07-10,23:00:00,1037.5,43.7,Sun
往東,2016-07-11,00:00:00,626.5,7.0,Mon
往東,2016-07-11,01:00:00,420.0,7.0,Mon
往東,2016-07-11,02:00:00,226.5,7.0,Mon
往東,2016-07-11,03:00:00,127.0,7.0,Mon
往東,2016-07-11,04:00:00,119.5,7.0,Mon
往東,2016-07-11,05:00:00,156.5,7.0,Mon
往東,2016-07-11,06:00:00,337.5,7.0,Mon
往東,2016-07-11,07:00:00,838.0,7.0,Mon
往東,2016-07-11,08:00:00,1527.0,7.0,Mon
往東,2016-07-11,09:00:00,2808.5,7.0,Mon
往東,2016-07-11,10:00:00,2991.0,7.0,Mon
往東,2016-07-11,11:00:00,2604.5,7.0,Mon
往東,2016-07-11,12:00:00,2421.5,7.0,Mon
往東,2016-07-11,13:00:00,2378.0,7.0,Mon
往東,2016-07-11,14:00:00,2445.5,7.0,Mon
往東,2016-07-11,15:00:00,2580.20669556,7.0,Mon
往東,2016-07-11,16:00:00,2642.91346741,7.0,Mon
往東,2016-07-11,17:00:00,2539.98291016,7.0,Mon
往東,2016-07-11,18:00:00,2993.5,7.0,Mon
往東,2016-07-11,19:00:00,3280.46609497,7.0,Mon
往東,2016-07-11,20:00:00,2951.0,7.0,Mon
往東,2016-07-11,21:00:00,2230.0,7.0,Mon
往東,2016-07-11,22:00:00,1888.0,7.0,Mon
往東,2016-07-11,23:00:00,1390.5,7.0,Mon
往東,2016-07-12,00:00:00,719.5,3.0,Tue
往東,2016-07-12,01:00:00,446.5,3.0,Tue
往東,2016-07-12,06:00:00,357.0,3.0,Tue
往東,2016-07-12,07:00:00,808.0,3.0,Tue
往東,2016-07-12,08:00:00,1383.0,3.0,Tue
往東,2016-07-12,09:00:00,2853.0,3.0,Tue
往東,2016-07-12,10:00:00,2769.80505371,3.0,Tue
往東,2016-07-12,11:00:00,2455.66088867,3.0,Tue
往東,2016-07-12,12:00:00,2387.5,3.0,Tue
往東,2016-07-12,13:00:00,2393.97460938,3.0,Tue
往東,2016-07-12,14:00:00,2268.0,3.0,Tue
往東,2016-07-12,15:00:00,2550.77124023,3.0,Tue
往東,2016-07-12,16:00:00,2579.22033691,3.0,Tue
往東,2016-07-12,17:00:00,2623.99145508,3.0,Tue
往東,2016-07-12,18:00:00,3016.5,3.0,Tue
往東,2016-07-12,19:00:00,3029.5,3.0,Tue
往東,2016-07-12,20:00:00,2646.5,3.0,Tue
往東,2016-07-12,21:00:00,1970.0,3.0,Tue
往東,2016-07-12,22:00:00,1860.5,3.0,Tue
往東,2016-07-12,23:00:00,1278.0,3.0,Tue
往東,2016-07-13,00:00:00,749.5,0.0,Wed
往東,2016-07-13,02:00:00,246.0,0.0,Wed
往東,2016-07-13,03:00:00,181.5,0.0,Wed
往東,2016-07-13,04:00:00,123.5,0.0,Wed
往東,2016-07-13,05:00:00,148.0,0.0,Wed
往東,2016-07-13,06:00:00,336.0,0.0,Wed
往東,2016-07-13,07:00:00,854.5,0.0,Wed
往東,2016-07-13,08:00:00,1389.5,0.0,Wed
往東,2016-07-13,09:00:00,2858.0,0.0,Wed
往東,2016-07-13,10:00:00,2834.5,0.0,Wed
往東,2016-07-13,11:00:00,2597.5,0.0,Wed
往東,2016-07-13,12:00:00,2461.22033691,0.0,Wed
往東,2016-07-13,13:00:00,2214.40681458,0.0,Wed
往東,2016-07-13,14:00:00,2210.5,0.0,Wed
往東,2016-07-13,15:00:00,2657.4002533,0.0,Wed
往東,2016-07-13,16:00:00,2675.70690918,0.0,Wed
往東,2016-07-13,17:00:00,2572.60705566,0.0,Wed
往東,2016-07-13,18:00:00,2799.0,0.0,Wed
往東,2016-07-13,19:00:00,2926.37287903,0.0,Wed
往東,2016-07-13,20:00:00,2456.72713852,0.0,Wed
往東,2016-07-13,21:00:00,2061.5,0.0,Wed
往東,2016-07-13,22:00:00,2035.5,0.0,Wed
往東,2016-07-13,23:00:00,1376.5,0.0,Wed
往東,2016-07-14,00:00:00,797.894742966,0.0,Thu
往東,2016-07-14,01:00:00,498.5,0.0,Thu
往東,2016-07-14,02:00:00,257.5,0.0,Thu
往東,2016-07-14,04:00:00,156.5,0.0,Thu
往東,2016-07-14,05:00:00,147.5,0.0,Thu
往東,2016-07-14,06:00:00,317.0,0.0,Thu
往東,2016-07-14,07:00:00,805.5,0.0,Thu
往東,2016-07-14,08:00:00,1341.5,0.0,Thu
往東,2016-07-14,09:00:00,2816.0,0.0,Thu
往東,2016-07-14,10:00:00,2616.5,0.0,Thu
往東,2016-07-14,11:00:00,2418.5,0.0,Thu
往東,2016-07-14,12:00:00,2475.5,0.0,Thu
往東,2016-07-14,13:00:00,2262.0,0.0,Thu
往東,2016-07-14,14:00:00,2185.5,0.0,Thu
往東,2016-07-14,15:00:00,2523.0,0.0,Thu
往東,2016-07-14,16:00:00,2521.79315186,0.0,Thu
