台北市交通管制工程處,,,,,,,,,,,,,
設備編號,位置,車道群組,時間,車道總數,總和流量,總和當量,大車流量,小車流量,機車流量,平均速度,平均佔有率%,平均車間距,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 00:00:00,2,494.0,498.5,9.0,485.0,0.0,70.69968,1.6400001,173.595,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 01:00:00,2,317.0,320.5,7.0,310.0,0.0,73.95272,1.0,202.405,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 02:00:00,2,208.0,210.5,5.0,203.0,0.0,78.04538,0.575,225.20999,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 03:00:00,2,133.0,135.5,5.0,128.0,0.0,77.53744,0.35,236.445,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 04:00:00,2,112.0,115.5,7.0,105.0,0.0,79.08268,0.325,241.985,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 05:00:00,2,129.0,132.5,7.0,122.0,0.0,75.589,0.41000003,236.685,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 06:00:00,2,206.0,210.5,9.0,197.0,0.0,77.3532,0.635,223.435,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 07:00:00,2,547.0,553.5,13.0,534.0,0.0,67.10609,2.0,172.41501,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 08:00:00,2,1190.0,1221.8644,23.0,1167.0,0.0,48.69551,7.415,120.155,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 09:00:00,2,1485.0,1497.5,25.0,1460.0,0.0,34.862,17.225,87.57,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 10:00:00,2,1384.0,1399.0,30.0,1354.0,0.0,35.141834,12.55,99.515,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 11:00:00,2,1314.0,1327.5,27.0,1287.0,0.0,34.447853,16.8,81.665,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 12:00:00,2,1281.0,1301.5,41.0,1240.0,0.0,40.936443,11.690001,92.025,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 13:00:00,2,1231.0,1247.5,33.0,1198.0,0.0,45.57707,10.81,94.445,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 14:00:00,2,1283.0,1317.4576,25.0,1258.0,0.0,34.702908,15.91,93.034996,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 15:00:00,2,1201.0,1278.9474,28.0,1173.0,0.0,27.130882,22.509998,87.825,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 16:00:00,2,1255.0,1273.5,37.0,1218.0,0.0,25.872486,33.324997,72.340004,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 17:00:00,2,1239.0,1280.8474,41.0,1198.0,0.0,25.807095,27.825,81.485,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 18:00:00,2,1235.0,1245.0,20.0,1215.0,0.0,34.649693,16.050001,102.505,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 19:00:00,2,1111.0,1123.5,25.0,1086.0,0.0,51.555473,6.3900003,115.95,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 20:00:00,2,1066.0,1082.5,33.0,1033.0,0.0,47.05441,7.745,112.135,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 21:00:00,2,1046.0,1056.0,20.0,1026.0,0.0,53.61308,5.355,113.085,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 22:00:00,2,1082.0,1090.5,17.0,1065.0,0.0,49.7275,6.385,114.935,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-01 23:00:00,2,975.0,985.5,21.0,954.0,0.0,54.48363,5.135,119.064995,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 00:00:00,2,639.0,641.0,4.0,635.0,0.0,67.76564,2.185,151.28,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 01:00:00,2,425.0,427.0,4.0,421.0,0.0,72.86306,1.33,179.855,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 02:00:00,2,289.0,289.0,0.0,289.0,0.0,78.243355,0.83,210.015,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 03:00:00,2,193.0,194.5,3.0,190.0,0.0,80.489746,0.52,229.04001,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 04:00:00,2,167.0,170.0,6.0,161.0,0.0,78.715034,0.49,233.015,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 05:00:00,2,192.0,194.0,4.0,188.0,0.0,79.03344,0.575,227.39,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 06:00:00,2,260.0,264.0,8.0,252.0,0.0,76.99503,0.87,213.995,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 07:00:00,2,465.0,473.0,16.0,449.0,0.0,68.93839,1.7049999,180.505,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 08:00:00,2,849.0,857.0,16.0,833.0,0.0,57.85343,4.205,136.2,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 09:00:00,2,1127.0,1137.5,21.0,1106.0,0.0,44.146248,9.2,113.75,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 10:00:00,2,1265.0,1273.5,17.0,1248.0,0.0,33.043076,15.8,96.275,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 11:00:00,2,1286.0,1292.0,12.0,1274.0,0.0,32.49818,16.275,90.04,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 12:00:00,2,1272.0,1286.5,29.0,1243.0,0.0,33.63498,15.285,101.649994,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 13:00:00,2,1218.0,1249.322,21.0,1197.0,0.0,33.6915,15.870001,98.4,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 14:00:00,2,1183.0,1198.0,30.0,1153.0,0.0,44.41247,9.3,103.015,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 15:00:00,2,1119.0,1189.4736,22.0,1097.0,0.0,44.708313,9.085,109.090004,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 16:00:00,2,1185.0,1219.8304,29.0,1156.0,0.0,38.715706,11.455,96.49,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 17:00:00,2,1107.0,1120.5,27.0,1080.0,0.0,45.68011,8.29,102.075,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 18:00:00,2,1043.0,1049.5,13.0,1030.0,0.0,54.128296,5.365,111.175,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 19:00:00,2,980.0,985.0,10.0,970.0,0.0,58.496002,4.085,110.325,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 20:00:00,2,880.0,888.0,16.0,864.0,0.0,57.303,4.13,123.310005,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 21:00:00,2,923.0,930.5,15.0,908.0,0.0,54.00972,5.275,120.315,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 22:00:00,2,949.0,956.5,15.0,934.0,0.0,55.26825,4.56,116.325,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-02 23:00:00,2,773.0,779.5,13.0,760.0,0.0,58.920597,3.605,131.715,
VJVRL11,基隆路-松隆路 往北,正向放置,2016-04-03 00:00:00,2,520.0,521.5,3.0,517.0,0.0,67.76896,1.815,164.625,
