台北市交通管制工程處,,,,,,,,,,,,,
設備編號,位置,車道群組,時間,車道總數,總和流量,總和當量,大車流量,小車流量,機車流量,平均速度,平均佔有率%,平均車間距,
V6330G7,經貿舊宗,正向放置,2016-04-01 00:00:00,2,396.0,396.5,1.0,395.0,0.0,59.49232,1.69,132.14,
V6330G7,經貿舊宗,正向放置,2016-04-01 01:00:00,2,237.0,237.0,0.0,237.0,0.0,58.915188,1.085,127.795,
V6330G7,經貿舊宗,正向放置,2016-04-01 02:00:00,2,189.0,189.0,0.0,189.0,0.0,58.387196,0.985,136.875,
V6330G7,經貿舊宗,正向放置,2016-04-01 03:00:00,2,139.0,139.0,0.0,139.0,0.0,58.81108,0.755,148.75,
V6330G7,經貿舊宗,正向放置,2016-04-01 04:00:00,2,139.0,139.0,0.0,139.0,0.0,59.10856,0.745,153.04001,
V6330G7,經貿舊宗,正向放置,2016-04-01 05:00:00,2,150.0,150.0,0.0,150.0,0.0,58.882668,0.77000004,150.70999,
V6330G7,經貿舊宗,正向放置,2016-04-01 06:00:00,2,311.0,311.0,0.0,311.0,0.0,58.54122,1.43,121.75,
V6330G7,經貿舊宗,正向放置,2016-04-01 07:00:00,2,1146.0,1146.0,0.0,1146.0,0.0,58.437077,4.55,79.75,
V6330G7,經貿舊宗,正向放置,2016-04-01 08:00:00,2,3322.0,3326.0,8.0,3314.0,0.0,50.032238,14.04,22.86,
V6330G7,經貿舊宗,正向放置,2016-04-01 09:00:00,2,2803.0,2806.0,6.0,2797.0,0.0,51.56122,13.33,25.689999,
V6330G7,經貿舊宗,正向放置,2016-04-01 10:00:00,2,2380.0,2382.0,4.0,2376.0,0.0,55.785564,10.21,32.195,
V6330G7,經貿舊宗,正向放置,2016-04-01 11:00:00,2,1938.0,1939.0,2.0,1936.0,0.0,57.00612,8.245,39.305,
V6330G7,經貿舊宗,正向放置,2016-04-01 12:00:00,2,1904.0,1905.5,3.0,1901.0,0.0,57.31289,7.9750004,43.7,
V6330G7,經貿舊宗,正向放置,2016-04-01 13:00:00,2,1775.0,1775.5,1.0,1774.0,0.0,57.845257,7.325,45.925003,
V6330G7,經貿舊宗,正向放置,2016-04-01 14:00:00,2,1976.0,1976.0,0.0,1976.0,0.0,57.000637,8.265,39.725,
V6330G7,經貿舊宗,正向放置,2016-04-01 15:00:00,2,1860.0,1861.5,3.0,1857.0,0.0,56.89612,8.465,38.825,
V6330G7,經貿舊宗,正向放置,2016-04-01 16:00:00,2,1870.0,1870.5,1.0,1869.0,0.0,57.23369,7.8,43.385002,
V6330G7,經貿舊宗,正向放置,2016-04-01 17:00:00,2,1897.0,1897.5,1.0,1896.0,0.0,57.30797,7.96,41.325,
V6330G7,經貿舊宗,正向放置,2016-04-01 18:00:00,2,2150.0,2150.5,1.0,2149.0,0.0,56.5571,9.18,35.175,
V6330G7,經貿舊宗,正向放置,2016-04-01 19:00:00,2,1944.0,1944.5,1.0,1943.0,0.0,56.258842,8.5199995,42.055,
V6330G7,經貿舊宗,正向放置,2016-04-01 20:00:00,2,1582.0,1583.0,2.0,1580.0,0.0,57.20128,6.76,54.0,
V6330G7,經貿舊宗,正向放置,2016-04-01 21:00:00,2,1171.0,1171.0,0.0,1171.0,0.0,57.79185,5.175,66.69,
V6330G7,經貿舊宗,正向放置,2016-04-01 22:00:00,2,1040.0,1040.0,0.0,1040.0,0.0,58.31402,4.17,80.175,
V6330G7,經貿舊宗,正向放置,2016-04-01 23:00:00,2,753.0,753.0,0.0,753.0,0.0,58.803703,3.025,99.59,
V6330G7,經貿舊宗,正向放置,2016-04-02 00:00:00,2,503.0,503.0,0.0,503.0,0.0,59.077652,1.99,126.6,
V6330G7,經貿舊宗,正向放置,2016-04-02 01:00:00,2,372.0,372.5,1.0,371.0,0.0,59.48874,1.49,128.3,
V6330G7,經貿舊宗,正向放置,2016-04-02 02:00:00,2,226.0,226.0,0.0,226.0,0.0,59.42363,1.05,119.705,
V6330G7,經貿舊宗,正向放置,2016-04-02 03:00:00,2,228.0,228.0,0.0,228.0,0.0,59.539474,1.005,150.175,
V6330G7,經貿舊宗,正向放置,2016-04-02 04:00:00,2,155.0,155.5,1.0,154.0,0.0,59.50645,0.75,151.045,
V6330G7,經貿舊宗,正向放置,2016-04-02 05:00:00,2,223.0,223.5,1.0,222.0,0.0,58.3183,1.05,139.41501,
V6330G7,經貿舊宗,正向放置,2016-04-02 06:00:00,2,292.0,292.0,0.0,292.0,0.0,58.23884,1.335,128.95999,
