台北市交通管制工程處,,,,,,,,,,,,,
設備編號,位置,車道群組,時間,車道總數,總和流量,總和當量,大車流量,小車流量,機車流量,平均速度,平均佔有率%,平均車間距,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 00:00:00,2,215.0,219.0,8.0,207.0,0.0,73.50604,1.0799999,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 01:00:00,2,136.0,137.5,3.0,133.0,0.0,76.79037,0.695,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 02:00:00,2,77.0,81.0,8.0,69.0,0.0,71.9374,0.49,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 03:00:00,2,54.0,56.0,4.0,50.0,0.0,71.87222,0.38,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 04:00:00,2,40.0,42.0,4.0,36.0,0.0,78.074,0.25,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 05:00:00,2,50.0,53.0,6.0,44.0,0.0,73.644394,0.325,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 06:00:00,2,69.0,70.0,2.0,67.0,0.0,68.31826,0.42,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 07:00:00,2,273.0,281.5,17.0,256.0,0.0,75.132126,1.34,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 08:00:00,2,696.0,711.0,30.0,666.0,0.0,69.72017,2.815,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 09:00:00,2,899.0,930.0,62.0,837.0,0.0,65.43117,3.8650002,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 10:00:00,2,796.0,827.0,62.0,734.0,0.0,65.79634,3.6950002,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 11:00:00,2,816.0,842.5,53.0,763.0,0.0,65.88218,3.65,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 12:00:00,2,890.0,921.0,62.0,828.0,0.0,65.62442,4.085,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 13:00:00,2,851.0,874.5,47.0,804.0,0.0,67.44833,3.7350001,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 14:00:00,2,855.0,885.0,60.0,795.0,0.0,65.23011,3.875,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 15:00:00,2,918.0,952.5,69.0,849.0,0.0,61.501217,4.375,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 16:00:00,2,914.0,947.0,66.0,848.0,0.0,64.88521,4.265,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 17:00:00,2,870.0,886.5,33.0,837.0,0.0,67.722755,3.6499999,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 18:00:00,2,902.0,923.5,43.0,859.0,0.0,67.173676,3.6999998,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 19:00:00,2,992.0,1013.0,42.0,950.0,0.0,64.821495,4.175,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 20:00:00,2,808.0,827.5,39.0,769.0,0.0,68.93777,3.335,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 21:00:00,2,646.0,653.5,15.0,631.0,0.0,69.2499,2.635,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 22:00:00,2,610.0,620.0,20.0,590.0,0.0,69.53082,2.435,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-01 23:00:00,2,460.0,467.5,15.0,445.0,0.0,74.85496,1.9350001,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-02 00:00:00,2,280.0,284.5,9.0,271.0,0.0,75.561424,1.25,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-02 01:00:00,2,183.0,187.0,8.0,175.0,0.0,77.23568,0.865,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-02 02:00:00,2,110.0,112.0,4.0,106.0,0.0,75.03273,0.59000003,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-02 03:00:00,2,74.0,75.0,2.0,72.0,0.0,77.849464,0.41000003,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-02 04:00:00,2,51.0,52.0,2.0,49.0,0.0,79.58412,0.3,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-02 05:00:00,2,70.0,72.5,5.0,65.0,0.0,77.958855,0.48499998,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-02 06:00:00,2,87.0,88.0,2.0,85.0,0.0,76.04449,0.505,0.0,
VS7SN60,堤頂大道二段251號前,未指定,2016-04-02 07:00:00,2,203.0,206.5,7.0,196.0,0.0,75.24852,1.01,0.0,
