台北市交通管制工程處,,,,,,,,,,,,,
設備編號,位置,車道群組,時間,車道總數,總和流量,總和當量,大車流量,小車流量,機車流量,平均速度,平均佔有率%,平均車間距,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 00:00:00,1,83.0,84.0,2.0,81.0,0.0,34.36,1.07,230.87,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 01:00:00,1,53.0,53.5,1.0,52.0,0.0,34.09,0.77,248.12,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 02:00:00,1,31.0,31.5,1.0,30.0,0.0,32.68,0.45,244.87,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 03:00:00,1,21.0,22.37288,2.0,19.0,0.0,45.71,0.35,244.07,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 04:00:00,1,24.0,25.0,2.0,22.0,0.0,42.08,0.42,244.05,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 05:00:00,1,13.0,13.0,0.0,13.0,0.0,37.08,0.18,250.0,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 06:00:00,1,33.0,35.5,5.0,28.0,0.0,38.94,0.53,243.97,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 07:00:00,1,78.0,89.5,23.0,55.0,0.0,44.05,1.35,232.1,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 08:00:00,1,273.0,295.5,45.0,228.0,0.0,44.74,3.9,149.12,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 09:00:00,1,540.0,573.5,67.0,473.0,0.0,41.19,8.4,75.17,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 10:00:00,1,580.0,608.0,56.0,524.0,0.0,38.02,9.42,68.12,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 11:00:00,1,434.0,454.0,40.0,394.0,0.0,37.6,6.88,91.05,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 12:00:00,1,451.0,467.0,32.0,419.0,0.0,38.72,7.0,89.8,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 13:00:00,1,366.0,377.0,22.0,344.0,0.0,37.52,5.52,115.53,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 14:00:00,1,432.0,446.0,28.0,404.0,0.0,40.32,6.27,91.37,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 15:00:00,1,424.0,441.0,34.0,390.0,0.0,38.44,6.47,93.3,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 16:00:00,1,486.0,501.5,31.0,455.0,0.0,38.52,7.35,80.45,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 17:00:00,1,455.0,475.0,40.0,415.0,0.0,39.42,6.98,92.38,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 18:00:00,1,463.0,492.0,58.0,405.0,0.0,37.99,8.02,90.92,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 19:00:00,1,471.0,513.0,84.0,387.0,0.0,31.65,14.0,84.82,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 20:00:00,1,370.0,389.5,39.0,331.0,0.0,37.39,6.0,117.63,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 21:00:00,1,251.0,263.5,25.0,226.0,0.0,36.84,4.03,148.57,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 22:00:00,1,193.0,201.0,16.0,177.0,0.0,35.03,3.2,178.77,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-01 23:00:00,1,157.0,165.0,16.0,141.0,0.0,40.42,2.22,200.2,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 00:00:00,1,89.0,91.0,4.0,85.0,0.0,39.25,1.18,236.47,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 01:00:00,1,68.0,69.5,3.0,65.0,0.0,41.58,0.85,240.35,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 02:00:00,1,39.0,40.5,3.0,36.0,0.0,43.77,0.45,243.98,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 03:00:00,1,29.0,31.016949,3.0,26.0,0.0,37.9,0.45,245.83,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 04:00:00,1,16.0,16.5,1.0,15.0,0.0,39.88,0.25,250.0,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 05:00:00,1,21.0,21.0,0.0,21.0,0.0,34.38,0.32,245.83,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 06:00:00,1,22.0,23.5,3.0,19.0,0.0,38.55,0.38,244.87,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 07:00:00,1,36.0,43.0,14.0,22.0,0.0,43.33,0.7,244.02,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 08:00:00,1,80.0,89.0,18.0,62.0,0.0,44.31,1.28,236.73,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 09:00:00,1,158.0,166.5,17.0,141.0,0.0,42.3,2.25,204.05,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 10:00:00,1,199.0,208.5,19.0,180.0,0.0,42.03,2.75,169.08,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 11:00:00,1,229.0,241.0,24.0,205.0,0.0,45.03,2.93,164.58,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 12:00:00,1,258.0,268.5,21.0,237.0,0.0,46.76,3.25,159.13,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 13:00:00,1,252.0,259.0,14.0,238.0,0.0,40.74,3.37,160.85,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 14:00:00,1,245.0,255.5,21.0,224.0,0.0,40.7,3.5,158.47,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 15:00:00,1,252.0,262.0,20.0,232.0,0.0,40.85,3.63,157.92,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 16:00:00,1,224.0,233.5,19.0,205.0,0.0,40.829998,3.3,165.28,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 17:00:00,1,220.0,230.5,21.0,199.0,0.0,40.59,3.17,170.97,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 18:00:00,1,276.0,282.0,12.0,264.0,0.0,37.04,4.12,145.15,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 19:00:00,1,252.0,262.0,20.0,232.0,0.0,40.01,3.58,161.82,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 20:00:00,1,177.0,187.0,20.0,157.0,0.0,37.03,2.68,195.48,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 21:00:00,1,146.0,154.5,17.0,129.0,0.0,40.92,2.15,202.03,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 22:00:00,1,121.0,126.5,11.0,110.0,0.0,43.430004,1.62,215.65,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-02 23:00:00,1,76.0,82.0,12.0,64.0,0.0,46.96,1.17,231.37,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 00:00:00,1,42.0,43.5,3.0,39.0,0.0,46.43,0.58,242.12,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 01:00:00,1,31.0,32.5,3.0,28.0,0.0,41.06,0.43,245.83,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 02:00:00,1,17.0,17.5,1.0,16.0,0.0,41.88,0.27,245.83,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 03:00:00,1,21.0,22.37288,2.0,19.0,0.0,45.1,0.27,244.9,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 04:00:00,1,12.0,12.5,1.0,11.0,0.0,40.25,0.2,244.8,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 05:00:00,1,17.0,17.0,0.0,17.0,0.0,37.12,0.23,245.83,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 06:00:00,1,18.0,18.5,1.0,17.0,0.0,39.83,0.28,244.92,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 07:00:00,1,34.0,40.5,13.0,21.0,0.0,39.06,0.77,244.83,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 08:00:00,1,76.0,85.0,18.0,58.0,0.0,41.37,1.23,225.1,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 09:00:00,1,94.0,103.0,18.0,76.0,0.0,46.200005,1.37,225.95,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 10:00:00,1,136.0,145.5,19.0,117.0,0.0,46.01,1.77,211.0,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 11:00:00,1,203.0,215.5,25.0,178.0,0.0,46.69,2.7,178.03,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 12:00:00,1,185.0,193.5,17.0,168.0,0.0,43.23,2.45,184.15,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 13:00:00,1,238.0,251.0,26.0,212.0,0.0,45.48,3.18,171.08,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 14:00:00,1,241.0,249.0,16.0,225.0,0.0,40.17,3.25,167.83,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 15:00:00,1,224.0,236.0,24.0,200.0,0.0,40.44,3.32,177.38,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 16:00:00,1,173.0,184.5,23.0,150.0,0.0,42.58,2.58,186.85,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 17:00:00,1,180.0,190.0,20.0,160.0,0.0,40.91,2.58,189.65,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 18:00:00,1,204.0,213.0,18.0,186.0,0.0,38.69,2.85,173.85,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 19:00:00,1,210.0,220.5,21.0,189.0,0.0,34.98,3.52,185.65,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 20:00:00,1,173.0,181.0,16.0,157.0,0.0,39.46,2.47,194.92,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 21:00:00,1,128.0,135.5,15.0,113.0,0.0,37.26,1.95,213.98,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 22:00:00,1,84.0,91.0,14.0,70.0,0.0,39.11,1.37,231.95,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-03 23:00:00,1,66.0,72.5,13.0,53.0,0.0,38.82,0.98,243.0,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 00:00:00,1,34.0,36.0,4.0,30.0,0.0,39.44,0.47,243.92,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 01:00:00,1,23.0,24.5,3.0,20.0,0.0,47.39,0.35,245.83,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 02:00:00,1,13.0,13.5,1.0,12.0,0.0,53.77,0.22,250.0,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 03:00:00,1,19.0,21.355932,4.0,15.0,0.0,53.16,0.32,245.83,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 04:00:00,1,10.0,11.0,2.0,8.0,0.0,42.7,0.23,245.83,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 05:00:00,1,6.0,6.0,0.0,6.0,0.0,38.17,0.1,250.0,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 06:00:00,1,19.0,20.0,2.0,17.0,0.0,37.11,0.3,245.83,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 07:00:00,1,37.0,41.5,9.0,28.0,0.0,38.54,0.65,243.07,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 08:00:00,1,70.0,78.0,16.0,54.0,0.0,41.53,1.13,234.32,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 09:00:00,1,97.0,108.0,22.0,75.0,0.0,41.1,1.5,224.7,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 10:00:00,1,116.0,125.5,19.0,97.0,0.0,44.480003,1.68,212.47,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 11:00:00,1,148.0,159.5,23.0,125.0,0.0,47.57,1.97,202.95,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 12:00:00,1,194.0,204.5,21.0,173.0,0.0,46.26,2.58,183.48,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 13:00:00,1,193.0,203.0,20.0,173.0,0.0,40.76,2.82,186.82,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 14:00:00,1,183.0,192.5,19.0,164.0,0.0,41.25,2.6,183.88,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 15:00:00,1,217.0,226.5,19.0,198.0,0.0,38.83,3.28,164.85,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 16:00:00,1,206.0,216.5,21.0,185.0,0.0,41.35,2.93,174.22,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 17:00:00,1,212.0,223.0,22.0,190.0,0.0,39.39,3.13,174.42,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 18:00:00,1,202.0,211.5,19.0,183.0,0.0,40.890003,2.98,179.67,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 19:00:00,1,220.0,228.0,16.0,204.0,0.0,35.83,3.63,171.68,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 20:00:00,1,158.0,167.5,19.0,139.0,0.0,38.41,2.38,194.15,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 21:00:00,1,103.0,111.0,16.0,87.0,0.0,37.84,1.63,228.88,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 22:00:00,1,91.0,98.0,14.0,77.0,0.0,37.57,1.48,226.87,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-04 23:00:00,1,74.0,80.0,12.0,62.0,0.0,42.04,1.1,237.57,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-05 00:00:00,1,44.0,46.5,5.0,39.0,0.0,42.18,0.65,245.37,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-05 01:00:00,1,34.0,36.5,5.0,29.0,0.0,31.240002,0.47,244.92,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-05 02:00:00,1,16.0,17.0,2.0,14.0,0.0,50.19,0.22,245.83,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-05 03:00:00,1,18.0,20.181818,1.0,17.0,0.0,53.28,0.28,249.08,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-05 04:00:00,1,14.0,14.5,1.0,13.0,0.0,44.860004,0.27,250.0,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-05 05:00:00,1,9.0,9.0,0.0,9.0,0.0,45.44,0.13,250.0,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-05 06:00:00,1,15.0,16.5,3.0,12.0,0.0,40.4,0.23,250.0,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-05 07:00:00,1,44.0,50.0,12.0,32.0,0.0,39.89,0.7,246.13,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-05 08:00:00,1,83.0,92.5,19.0,64.0,0.0,46.01,1.23,235.85,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-05 09:00:00,1,124.0,131.5,15.0,109.0,0.0,43.68,1.77,216.47,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-05 10:00:00,1,149.0,158.0,18.0,131.0,0.0,43.37,2.07,208.57,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-05 11:00:00,1,229.0,238.0,18.0,211.0,0.0,43.07,3.1,165.38,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-05 12:00:00,1,263.0,271.5,17.0,246.0,0.0,42.98,3.73,147.48,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-05 13:00:00,1,262.0,270.0,16.0,246.0,0.0,38.81,3.73,160.73,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-05 14:00:00,1,262.0,269.0,14.0,248.0,0.0,41.71,3.72,157.38,
VSNRE00,瑞光路390號車道出口對面人行道上,往北,2016-04-05 15:00:00,1,250.0,259.5,19.0,231.0,0.0,39.39,3.6,161.3,
