台北市交通管制工程處,,,,,,,,,,,,,
設備編號,位置,車道群組,時間,車道總數,總和流量,總和當量,大車流量,小車流量,機車流量,平均速度,平均佔有率%,平均車間距,
V6150C1,堤頂舊宗,正向放置,2016-04-01 00:00:00,2,367.0,367.0,0.0,367.0,0.0,73.48883,1.24,123.265,
V6150C1,堤頂舊宗,正向放置,2016-04-01 01:00:00,2,298.0,298.0,0.0,298.0,0.0,73.25034,1.01,141.20999,
V6150C1,堤頂舊宗,正向放置,2016-04-01 02:00:00,2,185.0,185.0,0.0,185.0,0.0,73.50578,0.9,120.75,
V6150C1,堤頂舊宗,正向放置,2016-04-01 03:00:00,2,84.0,84.0,0.0,84.0,0.0,73.49143,0.53499997,162.33,
V6150C1,堤頂舊宗,正向放置,2016-04-01 04:00:00,2,86.0,86.0,0.0,86.0,0.0,73.88081,0.52,166.625,
V6150C1,堤頂舊宗,正向放置,2016-04-01 05:00:00,2,102.0,102.0,0.0,102.0,0.0,73.67745,0.565,154.205,
V6150C1,堤頂舊宗,正向放置,2016-04-01 06:00:00,2,194.0,194.0,0.0,194.0,0.0,73.3183,0.86,130.16501,
V6150C1,堤頂舊宗,正向放置,2016-04-01 07:00:00,2,454.0,454.5,1.0,453.0,0.0,73.30969,1.3499999,128.81,
V6150C1,堤頂舊宗,正向放置,2016-04-01 08:00:00,2,1481.0,1481.5,1.0,1480.0,0.0,72.76391,4.3,57.434998,
V6150C1,堤頂舊宗,正向放置,2016-04-01 09:00:00,2,1786.0,1786.0,0.0,1786.0,0.0,72.355995,5.535,41.739998,
V6150C1,堤頂舊宗,正向放置,2016-04-01 10:00:00,2,1662.0,1662.0,0.0,1662.0,0.0,72.06,5.06,47.495,
V6150C1,堤頂舊宗,正向放置,2016-04-01 11:00:00,2,1347.0,1347.0,0.0,1347.0,0.0,71.99717,4.075,58.785,
V6150C1,堤頂舊宗,正向放置,2016-04-01 12:00:00,2,1218.0,1218.0,0.0,1218.0,0.0,72.15657,3.675,68.715,
V6150C1,堤頂舊宗,正向放置,2016-04-01 13:00:00,2,1233.0,1233.0,0.0,1233.0,0.0,72.525475,3.625,68.865,
V6150C1,堤頂舊宗,正向放置,2016-04-01 14:00:00,2,1339.0,1339.0,0.0,1339.0,0.0,72.34572,3.9450002,63.955,
V6150C1,堤頂舊宗,正向放置,2016-04-01 15:00:00,2,1390.0,1390.0,0.0,1390.0,0.0,72.05,4.36,53.434998,
V6150C1,堤頂舊宗,正向放置,2016-04-01 16:00:00,2,1506.0,1506.0,0.0,1506.0,0.0,72.09157,4.54,52.375,
V6150C1,堤頂舊宗,正向放置,2016-04-01 17:00:00,2,1578.0,1578.0,0.0,1578.0,0.0,71.99441,4.7749996,50.71,
V6150C1,堤頂舊宗,正向放置,2016-04-01 18:00:00,2,1944.0,1945.0,2.0,1942.0,0.0,71.94889,5.96,39.75,
V6150C1,堤頂舊宗,正向放置,2016-04-01 19:00:00,2,2179.0,2179.0,0.0,2179.0,0.0,70.45497,7.11,34.135002,
