台北市交通管制工程處,,,,,,,,,,,,,
設備編號,位置,車道群組,時間,車道總數,總和流量,總和當量,大車流量,小車流量,機車流量,平均速度,平均佔有率%,平均車間距,
VSNVA60,內湖路(港墘路-文德路)-文德路15號路燈桿(已附掛市警局CCTV),未指定,2016-04-01 00:00:00,2,187.0,212.54236,44.0,143.0,0.0,36.01294,1.4250001,109.42,
VSNVA60,內湖路(港墘路-文德路)-文德路15號路燈桿(已附掛市警局CCTV),未指定,2016-04-01 01:00:00,2,109.0,118.0,18.0,91.0,0.0,38.716698,0.67499995,91.19,
VSNVA60,內湖路(港墘路-文德路)-文德路15號路燈桿(已附掛市警局CCTV),未指定,2016-04-01 02:00:00,2,65.0,74.0,18.0,47.0,0.0,36.508,0.39,83.46,
VSNVA60,內湖路(港墘路-文德路)-文德路15號路燈桿(已附掛市警局CCTV),未指定,2016-04-01 03:00:00,2,35.0,37.5,5.0,30.0,0.0,42.089138,0.1,58.265,
VSNVA60,內湖路(港墘路-文德路)-文德路15號路燈桿(已附掛市警局CCTV),未指定,2016-04-01 04:00:00,2,23.0,24.5,3.0,20.0,0.0,37.304783,0.1,37.460003,
VSNVA60,內湖路(港墘路-文德路)-文德路15號路燈桿(已附掛市警局CCTV),未指定,2016-04-01 05:00:00,2,41.0,43.5,5.0,36.0,0.0,36.686096,0.175,57.74,
VSNVA60,內湖路(港墘路-文德路)-文德路15號路燈桿(已附掛市警局CCTV),未指定,2016-04-01 06:00:00,2,83.0,96.0,26.0,57.0,0.0,37.73554,0.63,91.03,
VSNVA60,內湖路(港墘路-文德路)-文德路15號路燈桿(已附掛市警局CCTV),未指定,2016-04-01 07:00:00,2,305.0,338.0,66.0,239.0,0.0,40.365215,3.0049999,120.744995,
VSNVA60,內湖路(港墘路-文德路)-文德路15號路燈桿(已附掛市警局CCTV),未指定,2016-04-01 08:00:00,2,648.0,682.0,68.0,580.0,0.0,35.10611,8.175,76.7,
VSNVA60,內湖路(港墘路-文德路)-文德路15號路燈桿(已附掛市警局CCTV),未指定,2016-04-01 09:00:00,2,716.0,750.5,69.0,647.0,0.0,33.337444,10.059999,73.96,
VSNVA60,內湖路(港墘路-文德路)-文德路15號路燈桿(已附掛市警局CCTV),未指定,2016-04-01 10:00:00,2,642.0,677.0,70.0,572.0,0.0,33.47561,9.46,79.94,
VSNVA60,內湖路(港墘路-文德路)-文德路15號路燈桿(已附掛市警局CCTV),未指定,2016-04-01 11:00:00,2,564.0,598.0,68.0,496.0,0.0,34.87998,8.18,82.14,
VSNVA60,內湖路(港墘路-文德路)-文德路15號路燈桿(已附掛市警局CCTV),未指定,2016-04-01 12:00:00,2,583.0,616.5,67.0,516.0,0.0,33.294064,9.765,79.2,
VSNVA60,內湖路(港墘路-文德路)-文德路15號路燈桿(已附掛市警局CCTV),未指定,2016-04-01 13:00:00,2,510.0,544.0,68.0,442.0,0.0,32.923077,11.095,83.985,
VSNVA60,內湖路(港墘路-文德路)-文德路15號路燈桿(已附掛市警局CCTV),未指定,2016-04-01 14:00:00,2,560.0,592.0,64.0,496.0,0.0,32.784397,10.675,92.025,
VSNVA60,內湖路(港墘路-文德路)-文德路15號路燈桿(已附掛市警局CCTV),未指定,2016-04-01 15:00:00,2,547.0,582.20337,51.0,496.0,0.0,34.619873,7.29,97.24,
