20160506,主要幹道,民權東路,行愛路-瑞光路,往西,上午尖峰,1757.5,5,2
20160506,主要幹道,民權東路,行愛路-瑞光路,往西,下午尖峰,2348.12711864,5,2
20160506,主要幹道,民權東路,行愛路-瑞光路,往西,全日時段,14452.1296652,5,2
20160506,主要幹道,民權東路,行愛路-瑞光路,往東,上午尖峰,4039.0,5,2
20160506,主要幹道,民權東路,行愛路-瑞光路,往東,下午尖峰,3194.5,5,2
20160506,主要幹道,民權東路,行愛路-瑞光路,往東,全日時段,20324.1403941,5,2
20160506,主要幹道,堤頂大道,內湖路-樂群二路,往北,上午尖峰,711.0,5,2
20160506,主要幹道,堤頂大道,內湖路-樂群二路,往北,下午尖峰,1206.5,5,2
20160506,主要幹道,堤頂大道,內湖路-樂群二路,往北,全日時段,6299.0,5,2
20160506,主要幹道,堤頂大道,內湖路-樂群二路,往南,上午尖峰,1176.0,5,2
20160506,主要幹道,堤頂大道,內湖路-樂群二路,往南,下午尖峰,726.5,5,2
20160506,主要幹道,堤頂大道,內湖路-樂群二路,往南,全日時段,6482.46428571,5,2
20160506,主要幹道,堤頂大道,樂群二路-基湖路,往北,上午尖峰,1124.5,5,2
20160506,主要幹道,堤頂大道,樂群二路-基湖路,往北,下午尖峰,1994.5,5,2
20160506,主要幹道,堤頂大道,樂群二路-基湖路,往北,全日時段,8947.35714286,5,2
20160506,主要幹道,堤頂大道,樂群二路-基湖路,往南,上午尖峰,1089.0,5,2
20160506,主要幹道,堤頂大道,樂群二路-基湖路,往南,下午尖峰,1129.5,5,2
20160506,主要幹道,堤頂大道,樂群二路-基湖路,往南,全日時段,7624.39285714,5,2
20160506,主要幹道,堤頂大道,樂群一路-港墘路,往西,上午尖峰,2486.5,5,2
20160506,主要幹道,堤頂大道,樂群一路-港墘路,往西,下午尖峰,3194.5,5,2
20160506,主要幹道,堤頂大道,樂群一路-港墘路,往西,全日時段,16582.5357143,5,2
20160506,主要幹道,堤頂大道,樂群一路-港墘路,往東,上午尖峰,2007.5,5,2
20160506,主要幹道,堤頂大道,樂群一路-港墘路,往東,下午尖峰,2648.5,5,2
20160506,主要幹道,堤頂大道,樂群一路-港墘路,往東,全日時段,15644.2857143,5,2
20160506,主要幹道,堤頂大道,港墘路-中山高,往北,上午尖峰,4644.5,5,2
20160506,主要幹道,堤頂大道,港墘路-中山高,往北,下午尖峰,3531.5,5,2
20160506,主要幹道,堤頂大道,港墘路-中山高,往北,全日時段,22526.2142857,5,2
20160506,主要幹道,堤頂大道,港墘路-中山高,往南,上午尖峰,3224.0,5,2
20160506,主要幹道,堤頂大道,港墘路-中山高,往南,下午尖峰,3970.0,5,2
20160506,主要幹道,堤頂大道,港墘路-中山高,往南,全日時段,21520.7857143,5,2
20160506,主要幹道,堤頂大道,基湖路-樂群一路,往北,上午尖峰,1784.75,5,2
20160506,主要幹道,堤頂大道,基湖路-樂群一路,往北,下午尖峰,2015.5,5,2
20160506,主要幹道,堤頂大道,基湖路-樂群一路,往北,全日時段,11413.8392857,5,2
20160506,主要幹道,堤頂大道,中山高-民權東路,往北,上午尖峰,4299.0,5,2
20160506,主要幹道,堤頂大道,中山高-民權東路,往北,下午尖峰,4161.0,5,2
20160506,主要幹道,堤頂大道,中山高-民權東路,往北,全日時段,24917.6428571,5,2
20160506,主要幹道,堤頂大道,中山高-民權東路,往南,上午尖峰,2211.5,5,2
20160506,主要幹道,堤頂大道,中山高-民權東路,往南,下午尖峰,2475.0,5,2
20160506,主要幹道,堤頂大道,中山高-民權東路,往南,全日時段,15515.9285714,5,2
20160506,主要幹道,堤頂大道,民權東路-南京東路,往北,上午尖峰,1091.0,5,2
20160506,主要幹道,堤頂大道,民權東路-南京東路,往北,下午尖峰,779.0,5,2
20160506,主要幹道,堤頂大道,民權東路-南京東路,往北,全日時段,4038.0,5,2
20160506,主要幹道,堤頂大道,民權東路-南京東路,往南,上午尖峰,1191.00526008,5,2
20160506,主要幹道,堤頂大道,民權東路-南京東路,往南,下午尖峰,1763.0862069,5,2
20160506,主要幹道,堤頂大道,民權東路-南京東路,往南,全日時段,7962.7805001,5,2
20160506,主要幹道,舊宗路,港墘路-堤頂交流道,往北,上午尖峰,2183.0,5,2
20160506,主要幹道,舊宗路,港墘路-堤頂交流道,往北,下午尖峰,1817.0,5,2
20160506,主要幹道,舊宗路,港墘路-堤頂交流道,往北,全日時段,11605.8625908,5,2
20160506,主要幹道,舊宗路,堤頂交流道-民權東路,往北,上午尖峰,2163.0,5,2
20160506,主要幹道,舊宗路,堤頂交流道-民權東路,往北,下午尖峰,2821.09322034,5,2
20160506,主要幹道,舊宗路,堤頂交流道-民權東路,往北,全日時段,14473.5555556,5,2
20160506,主要幹道,舊宗路,堤頂交流道-民權東路,往南,上午尖峰,909.0,5,2
20160506,主要幹道,舊宗路,堤頂交流道-民權東路,往南,下午尖峰,870.974576271,5,2
20160506,主要幹道,舊宗路,堤頂交流道-民權東路,往南,全日時段,5360.75095785,5,2
20160506,主要幹道,舊宗路,民權東路-南京東路,往北,上午尖峰,1865.0,5,2
20160506,主要幹道,舊宗路,民權東路-南京東路,往北,下午尖峰,2399.5,5,2
20160506,主要幹道,舊宗路,民權東路-南京東路,往北,全日時段,16075.7748184,5,2
