20160829,主要幹道,民權東路,行愛路-瑞光路,往西,上午尖峰,1747.0,1,0
20160829,主要幹道,民權東路,行愛路-瑞光路,往西,下午尖峰,2384.11864407,1,0
20160829,主要幹道,民權東路,行愛路-瑞光路,往西,全日時段,13043.8867488,1,0
20160829,主要幹道,民權東路,行愛路-瑞光路,往東,上午尖峰,3470.5,1,0
20160829,主要幹道,民權東路,行愛路-瑞光路,往東,下午尖峰,2837.87288136,1,0
20160829,主要幹道,民權東路,行愛路-瑞光路,往東,全日時段,18205.9545455,1,0
20160829,主要幹道,堤頂大道,內湖路-樂群二路,往北,上午尖峰,652.5,1,0
20160829,主要幹道,堤頂大道,內湖路-樂群二路,往北,下午尖峰,1175.0,1,0
20160829,主要幹道,堤頂大道,內湖路-樂群二路,往北,全日時段,5581.64285714,1,0
20160829,主要幹道,堤頂大道,內湖路-樂群二路,往南,上午尖峰,1200.0,1,0
20160829,主要幹道,堤頂大道,內湖路-樂群二路,往南,下午尖峰,660.0,1,0
20160829,主要幹道,堤頂大道,內湖路-樂群二路,往南,全日時段,5849.35714286,1,0
20160829,主要幹道,堤頂大道,樂群二路-基湖路,往北,上午尖峰,1030.5,1,0
20160829,主要幹道,堤頂大道,樂群二路-基湖路,往北,下午尖峰,1907.0,1,0
20160829,主要幹道,堤頂大道,樂群二路-基湖路,往北,全日時段,7982.86228149,1,0
20160829,主要幹道,堤頂大道,樂群二路-基湖路,往南,上午尖峰,1078.0,1,0
20160829,主要幹道,堤頂大道,樂群二路-基湖路,往南,下午尖峰,875.0,1,0
20160829,主要幹道,堤頂大道,樂群二路-基湖路,往南,全日時段,6301.78369906,1,0
20160829,主要幹道,堤頂大道,樂群一路-港墘路,往西,上午尖峰,2382.0,1,0
20160829,主要幹道,堤頂大道,樂群一路-港墘路,往西,下午尖峰,3065.5,1,0
20160829,主要幹道,堤頂大道,樂群一路-港墘路,往西,全日時段,14591.25,1,0
20160829,主要幹道,堤頂大道,樂群一路-港墘路,往東,上午尖峰,2035.0,1,0
20160829,主要幹道,堤頂大道,樂群一路-港墘路,往東,下午尖峰,2554.47457627,1,0
20160829,主要幹道,堤頂大道,樂群一路-港墘路,往東,全日時段,14079.2413793,1,0
20160829,主要幹道,堤頂大道,港墘路-中山高,往北,上午尖峰,4726.5,1,0
20160829,主要幹道,堤頂大道,港墘路-中山高,往北,下午尖峰,3433.53419053,1,0
20160829,主要幹道,堤頂大道,港墘路-中山高,往北,全日時段,20957.529661,1,0
20160829,主要幹道,堤頂大道,港墘路-中山高,往南,上午尖峰,3059.05257006,1,0
20160829,主要幹道,堤頂大道,港墘路-中山高,往南,下午尖峰,4267.78813559,1,0
20160829,主要幹道,堤頂大道,港墘路-中山高,往南,全日時段,20296.6655575,1,0
20160829,主要幹道,堤頂大道,基湖路-樂群一路,往北,上午尖峰,1639.72836753,1,0
20160829,主要幹道,堤頂大道,基湖路-樂群一路,往北,下午尖峰,1848.86864407,1,0
20160829,主要幹道,堤頂大道,基湖路-樂群一路,往北,全日時段,9899.75550329,1,0
20160829,主要幹道,堤頂大道,中山高-民權東路,往北,上午尖峰,4127.0,1,0
20160829,主要幹道,堤頂大道,中山高-民權東路,往北,下午尖峰,3612.0,1,0
20160829,主要幹道,堤頂大道,中山高-民權東路,往北,全日時段,22184.9576271,1,0
20160829,主要幹道,堤頂大道,中山高-民權東路,往南,上午尖峰,3135.5,1,0
20160829,主要幹道,堤頂大道,中山高-民權東路,往南,下午尖峰,4171.0,1,0
20160829,主要幹道,堤頂大道,中山高-民權東路,往南,全日時段,20999.9642857,1,0
20160829,主要幹道,堤頂大道,民權東路-南京東路,往北,上午尖峰,1173.0,1,0
20160829,主要幹道,堤頂大道,民權東路-南京東路,往北,下午尖峰,774.0,1,0
20160829,主要幹道,堤頂大道,民權東路-南京東路,往北,全日時段,3923.0,1,0
20160829,主要幹道,堤頂大道,民權東路-南京東路,往南,上午尖峰,1190.52308591,1,0
20160829,主要幹道,堤頂大道,民權東路-南京東路,往南,下午尖峰,1698.40909091,1,0
20160829,主要幹道,堤頂大道,民權東路-南京東路,往南,全日時段,6856.7027835,1,0
20160829,主要幹道,舊宗路,港墘路-堤頂交流道,往北,上午尖峰,2910.24576271,1,0
20160829,主要幹道,舊宗路,港墘路-堤頂交流道,往北,下午尖峰,1446.59322034,1,0
20160829,主要幹道,舊宗路,港墘路-堤頂交流道,往北,全日時段,11108.7003082,1,0
20160829,主要幹道,舊宗路,堤頂交流道-民權東路,往北,上午尖峰,1986.0,1,0
20160829,主要幹道,舊宗路,堤頂交流道-民權東路,往北,下午尖峰,2872.0,1,0
20160829,主要幹道,舊宗路,堤頂交流道-民權東路,往北,全日時段,12774.8436055,1,0
20160829,主要幹道,舊宗路,堤頂交流道-民權東路,往南,上午尖峰,839.5,1,0
20160829,主要幹道,舊宗路,堤頂交流道-民權東路,往南,下午尖峰,944.0,1,0
20160829,主要幹道,舊宗路,堤頂交流道-民權東路,往南,全日時段,4441.88212635,1,0
20160829,主要幹道,舊宗路,民權東路-南京東路,往北,上午尖峰,1772.0,1,0
20160829,主要幹道,舊宗路,民權東路-南京東路,往北,下午尖峰,2328.0,1,0
20160829,主要幹道,舊宗路,民權東路-南京東路,往北,全日時段,14095.711039,1,0
