20160418,主要幹道,民權東路,行愛路-瑞光路,往西,上午尖峰,1843.09322034,1,3.2
20160418,主要幹道,民權東路,行愛路-瑞光路,往西,下午尖峰,2512.56759907,1,3.2
20160418,主要幹道,民權東路,行愛路-瑞光路,往西,全日時段,13108.2603741,1,3.2
20160418,主要幹道,民權東路,行愛路-瑞光路,往東,上午尖峰,4103.0,1,3.2
20160418,主要幹道,民權東路,行愛路-瑞光路,往東,下午尖峰,2880.66666667,1,3.2
20160418,主要幹道,民權東路,行愛路-瑞光路,往東,全日時段,18403.8965517,1,3.2
20160418,主要幹道,堤頂大道,內湖路-樂群二路,往北,上午尖峰,763.0,1,3.2
20160418,主要幹道,堤頂大道,內湖路-樂群二路,往北,下午尖峰,1186.98241634,1,3.2
20160418,主要幹道,堤頂大道,內湖路-樂群二路,往北,全日時段,5395.96428571,1,3.2
20160418,主要幹道,堤頂大道,內湖路-樂群二路,往南,上午尖峰,1307.5,1,3.2
20160418,主要幹道,堤頂大道,內湖路-樂群二路,往南,下午尖峰,716.988088486,1,3.2
20160418,主要幹道,堤頂大道,內湖路-樂群二路,往南,全日時段,5715.46428571,1,3.2
20160418,主要幹道,堤頂大道,樂群二路-基湖路,往北,上午尖峰,1138.0,1,3.2
20160418,主要幹道,堤頂大道,樂群二路-基湖路,往北,下午尖峰,1629.0617849,1,3.2
20160418,主要幹道,堤頂大道,樂群二路-基湖路,往北,全日時段,8595.0,1,3.2
20160418,主要幹道,堤頂大道,樂群二路-基湖路,往南,上午尖峰,1063.0,1,3.2
20160418,主要幹道,堤頂大道,樂群二路-基湖路,往南,下午尖峰,1198.3180778,1,3.2
20160418,主要幹道,堤頂大道,樂群二路-基湖路,往南,全日時段,6408.0,1,3.2
20160418,主要幹道,堤頂大道,樂群一路-港墘路,往北,上午尖峰,2442.5,1,3.2
20160418,主要幹道,堤頂大道,樂群一路-港墘路,往北,下午尖峰,2330.76006807,1,3.2
20160418,主要幹道,堤頂大道,樂群一路-港墘路,往北,全日時段,13220.5,1,3.2
20160418,主要幹道,堤頂大道,樂群一路-港墘路,往南,上午尖峰,2188.0,1,3.2
20160418,主要幹道,堤頂大道,樂群一路-港墘路,往南,下午尖峰,2060.55587067,1,3.2
20160418,主要幹道,堤頂大道,樂群一路-港墘路,往南,全日時段,12892.9642857,1,3.2
20160418,主要幹道,堤頂大道,港墘路-中山高,往北,上午尖峰,4540.0,1,3.2
20160418,主要幹道,堤頂大道,港墘路-中山高,往北,下午尖峰,3345.34883721,1,3.2
20160418,主要幹道,堤頂大道,港墘路-中山高,往北,全日時段,19942.9285714,1,3.2
20160418,主要幹道,堤頂大道,港墘路-中山高,往南,上午尖峰,3283.5,1,3.2
20160418,主要幹道,堤頂大道,港墘路-中山高,往南,下午尖峰,3874.44129325,1,3.2
20160418,主要幹道,堤頂大道,港墘路-中山高,往南,全日時段,19041.1785714,1,3.2
20160418,主要幹道,堤頂大道,基湖路-樂群一路,往北,上午尖峰,1891.0,1,3.2
20160418,主要幹道,堤頂大道,基湖路-樂群一路,往北,下午尖峰,1890.52743721,1,3.2
20160418,主要幹道,堤頂大道,基湖路-樂群一路,往北,全日時段,10633.8035714,1,3.2
20160418,主要幹道,堤頂大道,中山高-民權東路,往北,上午尖峰,4230.5,1,3.2
20160418,主要幹道,堤頂大道,中山高-民權東路,往北,下午尖峰,3484.32217811,1,3.2
20160418,主要幹道,堤頂大道,中山高-民權東路,往北,全日時段,20864.6071429,1,3.2
20160418,主要幹道,堤頂大道,中山高-民權東路,往南,上午尖峰,3685.5,1,3.2
20160418,主要幹道,堤頂大道,中山高-民權東路,往南,下午尖峰,4138.02609189,1,3.2
20160418,主要幹道,堤頂大道,中山高-民權東路,往南,全日時段,21350.2857143,1,3.2
20160418,主要幹道,堤頂大道,民權東路-南京東路,往北,上午尖峰,1307.0,1,3.2
20160418,主要幹道,堤頂大道,民權東路-南京東路,往北,下午尖峰,619.0,1,3.2
20160418,主要幹道,堤頂大道,民權東路-南京東路,往北,全日時段,4359.0,1,3.2
20160418,主要幹道,堤頂大道,民權東路-南京東路,往南,上午尖峰,1157.5,1,3.2
20160418,主要幹道,堤頂大道,民權東路-南京東路,往南,下午尖峰,1678.26315789,1,3.2
20160418,主要幹道,堤頂大道,民權東路-南京東路,往南,全日時段,6913.86440678,1,3.2
20160418,主要幹道,舊宗路,港墘路-堤頂交流道,往北,上午尖峰,1994.0,1,3.2
20160418,主要幹道,舊宗路,港墘路-堤頂交流道,往北,下午尖峰,1736.68896321,1,3.2
20160418,主要幹道,舊宗路,港墘路-堤頂交流道,往北,全日時段,10231.6785714,1,3.2
20160418,主要幹道,舊宗路,堤頂交流道-民權東路,往北,上午尖峰,1991.0,1,3.2
20160418,主要幹道,舊宗路,堤頂交流道-民權東路,往北,下午尖峰,2655.68297835,1,3.2
20160418,主要幹道,舊宗路,堤頂交流道-民權東路,往北,全日時段,12526.0762712,1,3.2
20160418,主要幹道,舊宗路,堤頂交流道-民權東路,往南,上午尖峰,1115.0,1,3.2
20160418,主要幹道,舊宗路,堤頂交流道-民權東路,往南,下午尖峰,1254.96655518,1,3.2
20160418,主要幹道,舊宗路,堤頂交流道-民權東路,往南,全日時段,5575.05932203,1,3.2
20160418,主要幹道,舊宗路,民權東路-南京東路,往北,上午尖峰,2086.5,1,3.2
20160418,主要幹道,舊宗路,民權東路-南京東路,往北,下午尖峰,2500.81081081,1,3.2
20160418,主要幹道,舊宗路,民權東路-南京東路,往北,全日時段,15399.5,1,3.2
