方向,日期,時間,當量總和,雨量,星期
往北,2016-04-01,16:00:00,444.5,0.0,Fri
往北,2016-04-01,17:00:00,445.5,0.0,Fri
往北,2016-04-01,18:00:00,604.576,0.0,Fri
往北,2016-04-01,19:00:00,609.5,0.0,Fri
往北,2016-04-01,20:00:00,399.0,0.0,Fri
往北,2016-04-01,21:00:00,414.5,0.0,Fri
往北,2016-04-01,22:00:00,363.0,0.0,Fri
往北,2016-04-01,23:00:00,267.0,0.0,Fri
往北,2016-04-02,00:00:00,134.0,0.0,Sat
往北,2016-04-02,01:00:00,75.0,0.0,Sat
往北,2016-04-02,02:00:00,53.0,0.0,Sat
往北,2016-04-02,03:00:00,28.5,0.0,Sat
往北,2016-04-02,04:00:00,22.0,0.0,Sat
往北,2016-04-02,05:00:00,31.0,0.0,Sat
往北,2016-04-02,06:00:00,65.0,0.0,Sat
往北,2016-04-02,07:00:00,123.0,0.0,Sat
往北,2016-04-02,08:00:00,143.5,0.0,Sat
往北,2016-04-02,09:00:00,191.5,0.0,Sat
往北,2016-04-02,10:00:00,262.5,0.0,Sat
往北,2016-04-02,11:00:00,331.5,0.0,Sat
往北,2016-04-02,12:00:00,364.821,0.0,Sat
往北,2016-04-02,13:00:00,312.0,0.0,Sat
往北,2016-04-02,14:00:00,304.5,0.0,Sat
往北,2016-04-02,15:00:00,303.0,0.0,Sat
往北,2016-04-02,16:00:00,339.0,0.0,Sat
往北,2016-04-02,17:00:00,342.0,0.0,Sat
往北,2016-04-02,18:00:00,337.0,0.0,Sat
往北,2016-04-02,19:00:00,322.0,0.0,Sat
往北,2016-04-02,20:00:00,282.5,0.0,Sat
往北,2016-04-02,21:00:00,303.5,0.0,Sat
往北,2016-04-02,22:00:00,578.5,0.0,Sat
往北,2016-04-02,23:00:00,216.5,0.0,Sat
往北,2016-04-03,00:00:00,100.5,0.0,Sun
往北,2016-04-03,01:00:00,54.0,0.0,Sun
往北,2016-04-03,02:00:00,24.0,0.0,Sun
往北,2016-04-03,03:00:00,16.5,0.0,Sun
往北,2016-04-03,04:00:00,20.0,0.0,Sun
往北,2016-04-03,05:00:00,18.5,0.0,Sun
往北,2016-04-03,06:00:00,41.0,0.0,Sun
往北,2016-04-03,07:00:00,73.5,0.0,Sun
往北,2016-04-03,08:00:00,110.0,0.0,Sun
往北,2016-04-03,09:00:00,117.5,0.0,Sun
往北,2016-04-03,10:00:00,194.5,0.0,Sun
往北,2016-04-03,11:00:00,239.5,0.0,Sun
往北,2016-04-03,12:00:00,259.138,0.0,Sun
往北,2016-04-03,13:00:00,231.5,0.0,Sun
往北,2016-04-03,14:00:00,251.5,0.0,Sun
往北,2016-04-03,15:00:00,279.0,0.0,Sun
往北,2016-04-03,16:00:00,283.5,0.0,Sun
往北,2016-04-03,17:00:00,288.5,0.0,Sun
往北,2016-04-03,18:00:00,260.0,0.0,Sun
往北,2016-04-03,19:00:00,282.5,0.0,Sun
往北,2016-04-03,20:00:00,260.0,0.0,Sun
往北,2016-04-03,21:00:00,250.5,0.0,Sun
往北,2016-04-03,22:00:00,285.5,0.0,Sun
往北,2016-04-03,23:00:00,171.0,0.0,Sun
往北,2016-04-04,00:00:00,74.5,0.0,Mon
往北,2016-04-04,01:00:00,44.5,0.0,Mon
往北,2016-04-04,02:00:00,27.5,0.0,Mon
往北,2016-04-04,03:00:00,22.5,0.0,Mon
往北,2016-04-04,04:00:00,13.5,0.0,Mon
往北,2016-04-04,05:00:00,29.5,0.0,Mon
往北,2016-04-04,06:00:00,51.5,0.0,Mon
往北,2016-04-04,07:00:00,121.5,0.0,Mon
往北,2016-04-04,08:00:00,116.0,0.0,Mon
往北,2016-04-04,09:00:00,128.0,0.0,Mon
往北,2016-04-04,10:00:00,184.5,0.0,Mon
往北,2016-04-04,11:00:00,199.5,0.0,Mon
往北,2016-04-04,12:00:00,222.712,0.0,Mon
往北,2016-04-04,13:00:00,196.0,0.0,Mon
往北,2016-04-04,14:00:00,242.5,0.0,Mon
往北,2016-04-04,15:00:00,303.0,0.0,Mon
往北,2016-04-04,16:00:00,296.0,0.0,Mon
往北,2016-04-04,17:00:00,316.0,0.0,Mon
往北,2016-04-04,18:00:00,272.5,0.0,Mon
往北,2016-04-04,19:00:00,283.0,0.0,Mon
往北,2016-04-04,20:00:00,260.0,0.0,Mon
往北,2016-04-04,21:00:00,281.5,0.0,Mon
往北,2016-04-04,22:00:00,260.0,0.0,Mon
往北,2016-04-04,23:00:00,163.0,0.0,Mon
往北,2016-04-05,00:00:00,93.0,0.0,Tue
往北,2016-04-05,01:00:00,58.5,0.0,Tue
往北,2016-04-05,02:00:00,31.0,0.0,Tue
往北,2016-04-05,03:00:00,17.5,0.0,Tue
往北,2016-04-05,04:00:00,15.5,0.0,Tue
往北,2016-04-05,05:00:00,24.5,0.0,Tue
往北,2016-04-05,06:00:00,31.5,0.0,Tue
往北,2016-04-05,07:00:00,75.0,0.0,Tue
往北,2016-04-05,08:00:00,93.0,0.0,Tue
往北,2016-04-05,09:00:00,128.0,0.0,Tue
往北,2016-04-05,10:00:00,152.5,0.0,Tue
往北,2016-04-05,11:00:00,236.5,0.0,Tue
往北,2016-04-05,12:00:00,245.789,0.0,Tue
往北,2016-04-05,13:00:00,267.5,0.0,Tue
往北,2016-04-05,14:00:00,293.5,0.0,Tue
往北,2016-04-05,15:00:00,332.5,0.0,Tue
往北,2016-04-05,16:00:00,327.0,0.0,Tue
往北,2016-04-05,17:00:00,309.0,0.0,Tue
往北,2016-04-05,18:00:00,309.0,0.0,Tue
往北,2016-04-05,19:00:00,298.5,0.0,Tue
往北,2016-04-05,20:00:00,294.0,0.0,Tue
往北,2016-04-05,21:00:00,277.5,0.0,Tue
往北,2016-04-05,22:00:00,218.5,0.0,Tue
往北,2016-04-05,23:00:00,141.5,0.0,Tue
往北,2016-04-06,00:00:00,70.5,0.0,Wed
往北,2016-04-06,01:00:00,31.0,0.0,Wed
往北,2016-04-06,02:00:00,23.5,0.0,Wed
往北,2016-04-06,03:00:00,9.0,0.0,Wed
往北,2016-04-06,04:00:00,13.0,0.0,Wed
往北,2016-04-06,05:00:00,23.5,0.0,Wed
往北,2016-04-06,06:00:00,42.5,0.0,Wed
往北,2016-04-06,07:00:00,84.0,0.0,Wed
往北,2016-04-06,10:00:00,479.0,0.0,Wed
往北,2016-04-06,11:00:00,423.5,0.0,Wed
往北,2016-04-06,12:00:00,376.552,0.0,Wed
往北,2016-04-06,13:00:00,396.61,0.0,Wed
往北,2016-04-06,14:00:00,637.241,0.0,Wed
往北,2016-04-06,15:00:00,1057.63,0.0,Wed
往北,2016-04-06,16:00:00,1029.0,0.0,Wed
往北,2016-04-06,17:00:00,1066.0,0.0,Wed
往北,2016-04-06,18:00:00,1451.0,0.0,Wed
往北,2016-04-06,19:00:00,1403.5,0.0,Wed
往北,2016-04-06,20:00:00,1083.5,0.0,Wed
往北,2016-04-06,21:00:00,845.5,0.0,Wed
往北,2016-04-06,22:00:00,775.0,0.0,Wed
往北,2016-04-06,23:00:00,484.0,0.0,Wed
往北,2016-04-07,00:00:00,216.0,0.0,Thu
往北,2016-04-07,01:00:00,136.111,0.0,Thu
往北,2016-04-07,02:00:00,64.5,0.0,Thu
往北,2016-04-07,03:00:00,40.5,0.0,Thu
往北,2016-04-07,04:00:00,39.0,0.0,Thu
往北,2016-04-07,05:00:00,45.5,0.0,Thu
往北,2016-04-07,06:00:00,143.0,0.0,Thu
往北,2016-04-07,07:00:00,343.5,0.0,Thu
往北,2016-04-07,08:00:00,796.0,0.0,Thu
往北,2016-04-07,09:00:00,1267.0,0.0,Thu
往北,2016-04-07,10:00:00,1087.5,0.0,Thu
往北,2016-04-07,11:00:00,866.5,0.0,Thu
往北,2016-04-07,12:00:00,916.0,0.0,Thu
往北,2016-04-07,13:00:00,855.5,0.0,Thu
往北,2016-04-07,14:00:00,1011.5,0.0,Thu
往北,2016-04-07,15:00:00,1102.5,0.0,Thu
往北,2016-04-07,16:00:00,1088.94,0.0,Thu
往北,2016-04-07,17:00:00,1097.5,0.0,Thu
往北,2016-04-07,18:00:00,1474.5,0.0,Thu
往北,2016-04-07,19:00:00,1443.5,0.0,Thu
往北,2016-04-07,20:00:00,1343.0,0.0,Thu
往北,2016-04-07,21:00:00,1238.0,0.0,Thu
往北,2016-04-07,22:00:00,923.5,0.0,Thu
往北,2016-04-07,23:00:00,522.0,0.0,Thu
往北,2016-04-08,00:00:00,197.0,0.0,Fri
往北,2016-04-08,01:00:00,132.203,0.0,Fri
往北,2016-04-08,02:00:00,71.5,0.0,Fri
往北,2016-04-08,03:00:00,38.0,0.0,Fri
往北,2016-04-08,04:00:00,37.0,0.0,Fri
往北,2016-04-08,05:00:00,42.2034,0.0,Fri
往北,2016-04-08,06:00:00,122.0,0.0,Fri
往北,2016-04-08,07:00:00,327.0,0.0,Fri
往北,2016-04-08,08:00:00,792.712,0.0,Fri
往北,2016-04-08,09:00:00,465.0,0.0,Fri
往北,2016-04-08,10:00:00,481.0,0.0,Fri
往北,2016-04-08,11:00:00,401.5,0.0,Fri
往北,2016-04-08,12:00:00,424.5,0.0,Fri
往北,2016-04-08,13:00:00,344.0,0.0,Fri
往北,2016-04-08,14:00:00,495.5,0.0,Fri
往北,2016-04-08,15:00:00,473.5,0.0,Fri
往北,2016-04-08,16:00:00,464.237,0.0,Fri
往北,2016-04-08,17:00:00,457.0,0.0,Fri
往北,2016-04-08,18:00:00,532.0,0.0,Fri
往北,2016-04-08,19:00:00,531.5,0.0,Fri
往北,2016-04-08,20:00:00,283.5,0.0,Fri
往北,2016-04-08,21:00:00,340.5,0.0,Fri
往北,2016-04-08,22:00:00,357.5,0.0,Fri
往北,2016-04-08,23:00:00,274.5,0.0,Fri
往北,2016-04-09,00:00:00,116.5,0.0,Sat
往北,2016-04-09,01:00:00,68.6441,0.0,Sat
往北,2016-04-09,02:00:00,48.0,0.0,Sat
往北,2016-04-09,03:00:00,25.0,0.0,Sat
往北,2016-04-09,04:00:00,16.5,0.0,Sat
往北,2016-04-09,05:00:00,34.0,0.0,Sat
往北,2016-04-09,06:00:00,45.0,0.0,Sat
往北,2016-04-09,07:00:00,89.0,0.0,Sat
往北,2016-04-09,08:00:00,146.0,0.0,Sat
往北,2016-04-09,09:00:00,164.0,0.0,Sat
往北,2016-04-09,10:00:00,204.5,0.0,Sat
往北,2016-04-09,11:00:00,322.0,0.0,Sat
往北,2016-04-09,12:00:00,304.5,0.0,Sat
往北,2016-04-09,13:00:00,278.0,0.0,Sat
往北,2016-04-09,14:00:00,300.5,0.0,Sat
往北,2016-04-09,15:00:00,308.5,0.0,Sat
往北,2016-04-09,16:00:00,344.5,0.0,Sat
往北,2016-04-09,17:00:00,315.5,0.0,Sat
往北,2016-04-09,18:00:00,370.5,0.0,Sat
往北,2016-04-09,19:00:00,316.0,0.0,Sat
往北,2016-04-09,20:00:00,291.5,0.0,Sat
往北,2016-04-09,21:00:00,275.0,0.0,Sat
往北,2016-04-09,22:00:00,358.5,0.0,Sat
往北,2016-04-09,23:00:00,224.0,0.0,Sat
往北,2016-04-10,00:00:00,108.0,10.0,Sun
往北,2016-04-10,01:00:00,69.1525,10.0,Sun
往北,2016-04-10,02:00:00,32.0,10.0,Sun
往北,2016-04-10,03:00:00,26.0,10.0,Sun
往北,2016-04-10,04:00:00,13.0,10.0,Sun
往北,2016-04-10,05:00:00,23.0,10.0,Sun
往北,2016-04-10,06:00:00,33.5,10.0,Sun
往北,2016-04-10,07:00:00,54.5,10.0,Sun
往北,2016-04-10,08:00:00,80.5,10.0,Sun
往北,2016-04-10,09:00:00,108.5,10.0,Sun
往北,2016-04-10,10:00:00,167.5,10.0,Sun
往北,2016-04-10,11:00:00,192.0,10.0,Sun
往北,2016-04-10,12:00:00,226.0,10.0,Sun
往北,2016-04-10,13:00:00,202.0,10.0,Sun
往北,2016-04-10,14:00:00,242.0,10.0,Sun
往北,2016-04-10,15:00:00,265.5,10.0,Sun
往北,2016-04-10,16:00:00,304.0,10.0,Sun
往北,2016-04-10,17:00:00,221.5,10.0,Sun
往北,2016-04-10,18:00:00,278.0,10.0,Sun
往北,2016-04-10,19:00:00,308.5,10.0,Sun
往北,2016-04-10,20:00:00,286.5,10.0,Sun
往北,2016-04-10,21:00:00,245.0,10.0,Sun
往北,2016-04-10,22:00:00,307.5,10.0,Sun
往北,2016-04-10,23:00:00,158.0,10.0,Sun
往北,2016-04-11,00:00:00,50.5,0.0,Mon
往北,2016-04-11,01:00:00,32.069,0.0,Mon
往北,2016-04-11,02:00:00,15.0,0.0,Mon
往北,2016-04-11,03:00:00,18.0,0.0,Mon
往北,2016-04-11,04:00:00,19.5,0.0,Mon
往北,2016-04-11,05:00:00,18.0,0.0,Mon
往北,2016-04-11,06:00:00,48.5,0.0,Mon
往北,2016-04-11,07:00:00,128.5,0.0,Mon
往北,2016-04-11,08:00:00,314.5,0.0,Mon
往北,2016-04-11,09:00:00,465.0,0.0,Mon
往北,2016-04-11,10:00:00,440.5,0.0,Mon
往北,2016-04-11,11:00:00,346.5,0.0,Mon
往北,2016-04-11,12:00:00,320.0,0.0,Mon
往北,2016-04-11,13:00:00,374.5,0.0,Mon
往北,2016-04-11,14:00:00,391.525,0.0,Mon
往北,2016-04-11,15:00:00,437.0,0.0,Mon
往北,2016-04-11,16:00:00,415.0,0.0,Mon
往北,2016-04-11,17:00:00,408.0,0.0,Mon
往北,2016-04-11,18:00:00,511.0,0.0,Mon
往北,2016-04-11,19:00:00,617.288,0.0,Mon
往北,2016-04-11,20:00:00,401.111,0.0,Mon
往北,2016-04-11,21:00:00,303.5,0.0,Mon
往北,2016-04-11,22:00:00,227.0,0.0,Mon
往北,2016-04-11,23:00:00,160.5,0.0,Mon
往北,2016-04-12,00:00:00,80.5,36.0,Tue
往北,2016-04-12,01:00:00,40.5,36.0,Tue
往北,2016-04-12,02:00:00,30.0,36.0,Tue
往北,2016-04-12,03:00:00,7.5,36.0,Tue
往北,2016-04-12,04:00:00,11.0,36.0,Tue
往北,2016-04-12,05:00:00,24.0,36.0,Tue
往北,2016-04-12,06:00:00,46.0,36.0,Tue
往北,2016-04-12,07:00:00,124.0,36.0,Tue
往北,2016-04-12,08:00:00,298.0,36.0,Tue
往北,2016-04-12,09:00:00,494.0,36.0,Tue
往北,2016-04-12,10:00:00,445.0,36.0,Tue
往北,2016-04-12,11:00:00,379.0,36.0,Tue
往北,2016-04-12,12:00:00,384.0,36.0,Tue
往北,2016-04-12,13:00:00,353.898,36.0,Tue
往北,2016-04-12,14:00:00,436.0,36.0,Tue
往北,2016-04-12,15:00:00,422.0,36.0,Tue
往北,2016-04-12,16:00:00,417.0,36.0,Tue
往北,2016-04-12,17:00:00,436.0,36.0,Tue
往北,2016-04-12,18:00:00,508.0,36.0,Tue
往北,2016-04-12,19:00:00,554.5,36.0,Tue
往北,2016-04-12,20:00:00,372.5,36.0,Tue
往北,2016-04-12,21:00:00,302.0,36.0,Tue
往北,2016-04-12,22:00:00,274.0,36.0,Tue
往北,2016-04-12,23:00:00,185.5,36.0,Tue
往北,2016-04-13,00:00:00,84.0,8.5,Wed
往北,2016-04-13,01:00:00,46.0,8.5,Wed
往北,2016-04-13,02:00:00,21.0,8.5,Wed
往北,2016-04-13,03:00:00,22.0,8.5,Wed
往北,2016-04-13,04:00:00,20.5,8.5,Wed
往北,2016-04-13,05:00:00,15.0,8.5,Wed
往北,2016-04-13,06:00:00,51.5,8.5,Wed
往北,2016-04-13,07:00:00,83.0,8.5,Wed
往北,2016-04-13,08:00:00,272.5,8.5,Wed
往北,2016-04-13,09:00:00,487.5,8.5,Wed
往北,2016-04-13,10:00:00,431.0,8.5,Wed
往北,2016-04-13,11:00:00,341.0,8.5,Wed
往北,2016-04-13,12:00:00,308.0,8.5,Wed
往北,2016-04-13,13:00:00,492.203,8.5,Wed
往北,2016-04-13,14:00:00,972.0,8.5,Wed
往北,2016-04-13,15:00:00,1010.0,8.5,Wed
往北,2016-04-13,16:00:00,1092.0,8.5,Wed
往北,2016-04-13,17:00:00,1073.5,8.5,Wed
往北,2016-04-13,18:00:00,1391.0,8.5,Wed
往北,2016-04-13,19:00:00,1160.03,8.5,Wed
往北,2016-04-13,20:00:00,882.5,8.5,Wed
往北,2016-04-13,21:00:00,878.0,8.5,Wed
往北,2016-04-13,22:00:00,779.0,8.5,Wed
往北,2016-04-13,23:00:00,430.5,8.5,Wed
往北,2016-04-14,00:00:00,211.0,34.3,Thu
往北,2016-04-14,01:00:00,115.5,34.3,Thu
往北,2016-04-14,02:00:00,81.5,34.3,Thu
往北,2016-04-14,03:00:00,39.5,34.3,Thu
往北,2016-04-14,04:00:00,43.5,34.3,Thu
往北,2016-04-14,05:00:00,45.0,34.3,Thu
往北,2016-04-14,06:00:00,117.0,34.3,Thu
往北,2016-04-14,07:00:00,325.5,34.3,Thu
往北,2016-04-14,08:00:00,752.0,34.3,Thu
往北,2016-04-14,09:00:00,1230.0,34.3,Thu
往北,2016-04-14,10:00:00,972.0,34.3,Thu
往北,2016-04-14,11:00:00,868.5,34.3,Thu
往北,2016-04-14,12:00:00,883.0,34.3,Thu
往北,2016-04-14,13:00:00,760.678,34.3,Thu
往北,2016-04-14,14:00:00,922.0,34.3,Thu
往北,2016-04-14,15:00:00,975.0,34.3,Thu
往北,2016-04-14,16:00:00,1134.5,34.3,Thu
往北,2016-04-14,17:00:00,1111.5,34.3,Thu
往北,2016-04-14,18:00:00,1088.0,34.3,Thu
往北,2016-04-14,19:00:00,1079.5,34.3,Thu
往北,2016-04-14,20:00:00,937.0,34.3,Thu
往北,2016-04-14,21:00:00,908.0,34.3,Thu
往北,2016-04-14,22:00:00,838.5,34.3,Thu
往北,2016-04-14,23:00:00,519.0,34.3,Thu
往北,2016-04-15,00:00:00,226.5,3.8,Fri
往北,2016-04-15,01:00:00,143.0,3.8,Fri
往北,2016-04-15,02:00:00,66.0,3.8,Fri
往北,2016-04-15,03:00:00,59.5,3.8,Fri
往北,2016-04-15,04:00:00,39.5,3.8,Fri
往北,2016-04-15,05:00:00,71.5,3.8,Fri
往北,2016-04-15,06:00:00,139.0,3.8,Fri
往北,2016-04-15,07:00:00,342.0,3.8,Fri
往北,2016-04-15,08:00:00,786.5,3.8,Fri
往北,2016-04-15,09:00:00,1198.0,3.8,Fri
往北,2016-04-15,10:00:00,1013.5,3.8,Fri
往北,2016-04-15,11:00:00,977.0,3.8,Fri
往北,2016-04-15,12:00:00,940.0,3.8,Fri
往北,2016-04-15,13:00:00,931.035,3.8,Fri
往北,2016-04-15,14:00:00,982.0,3.8,Fri
往北,2016-04-15,15:00:00,1008.0,3.8,Fri
往北,2016-04-15,16:00:00,1086.5,3.8,Fri
往北,2016-04-15,17:00:00,1150.0,3.8,Fri
往北,2016-04-15,18:00:00,1424.0,3.8,Fri
往北,2016-04-15,19:00:00,1275.0,3.8,Fri
往北,2016-04-15,20:00:00,991.957,3.8,Fri
往北,2016-04-15,21:00:00,926.571,3.8,Fri
往北,2016-04-15,22:00:00,974.5,3.8,Fri
往北,2016-04-15,23:00:00,923.0,3.8,Fri
往北,2016-04-16,00:00:00,296.0,68.8,Sat
往北,2016-04-16,01:00:00,142.0,68.8,Sat
往北,2016-04-16,02:00:00,94.0,68.8,Sat
往北,2016-04-16,03:00:00,57.5,68.8,Sat
往北,2016-04-16,04:00:00,51.5,68.8,Sat
往北,2016-04-16,05:00:00,82.0,68.8,Sat
往北,2016-04-16,06:00:00,142.5,68.8,Sat
往北,2016-04-16,07:00:00,266.0,68.8,Sat
往北,2016-04-16,08:00:00,427.5,68.8,Sat
往北,2016-04-16,09:00:00,510.0,68.8,Sat
往北,2016-04-16,10:00:00,640.0,68.8,Sat
往北,2016-04-16,11:00:00,766.0,68.8,Sat
往北,2016-04-16,12:00:00,790.5,68.8,Sat
往北,2016-04-16,13:00:00,745.862,68.8,Sat
往北,2016-04-16,14:00:00,880.5,68.8,Sat
往北,2016-04-16,15:00:00,882.0,68.8,Sat
往北,2016-04-16,16:00:00,946.5,68.8,Sat
往北,2016-04-16,17:00:00,942.0,68.8,Sat
往北,2016-04-16,18:00:00,1040.5,68.8,Sat
往北,2016-04-16,19:00:00,908.0,68.8,Sat
往北,2016-04-16,20:00:00,779.5,68.8,Sat
往北,2016-04-16,21:00:00,725.5,68.8,Sat
往北,2016-04-16,22:00:00,964.0,68.8,Sat
往北,2016-04-16,23:00:00,925.0,68.8,Sat
往北,2016-04-17,00:00:00,275.0,0.0,Sun
往北,2016-04-17,01:00:00,125.5,0.0,Sun
往北,2016-04-17,02:00:00,73.0,0.0,Sun
往北,2016-04-17,03:00:00,43.5,0.0,Sun
往北,2016-04-17,04:00:00,31.5,0.0,Sun
往北,2016-04-17,05:00:00,52.0,0.0,Sun
往北,2016-04-17,06:00:00,108.0,0.0,Sun
往北,2016-04-17,07:00:00,182.0,0.0,Sun
往北,2016-04-17,08:00:00,263.5,0.0,Sun
往北,2016-04-17,09:00:00,316.0,0.0,Sun
往北,2016-04-17,10:00:00,447.0,0.0,Sun
往北,2016-04-17,11:00:00,574.5,0.0,Sun
往北,2016-04-17,12:00:00,648.0,0.0,Sun
往北,2016-04-17,13:00:00,677.069,0.0,Sun
往北,2016-04-17,14:00:00,721.5,0.0,Sun
往北,2016-04-17,15:00:00,1344.5,0.0,Sun
往北,2016-04-17,16:00:00,908.5,0.0,Sun
往北,2016-04-17,17:00:00,986.0,0.0,Sun
往北,2016-04-17,18:00:00,919.5,0.0,Sun
往北,2016-04-17,19:00:00,1112.0,0.0,Sun
往北,2016-04-17,20:00:00,816.5,0.0,Sun
往北,2016-04-17,21:00:00,1110.0,0.0,Sun
往北,2016-04-17,22:00:00,771.0,0.0,Sun
往北,2016-04-17,23:00:00,433.5,0.0,Sun
往北,2016-04-18,00:00:00,189.0,3.2,Mon
往北,2016-04-18,01:00:00,92.0,3.2,Mon
往北,2016-04-18,02:00:00,60.5,3.2,Mon
往北,2016-04-18,03:00:00,37.0,3.2,Mon
往北,2016-04-18,04:00:00,38.0,3.2,Mon
往北,2016-04-18,05:00:00,47.0,3.2,Mon
往北,2016-04-18,06:00:00,101.5,3.2,Mon
往北,2016-04-18,07:00:00,358.5,3.2,Mon
往北,2016-04-18,08:00:00,796.0,3.2,Mon
往北,2016-04-18,09:00:00,1195.0,3.2,Mon
往北,2016-04-18,10:00:00,968.0,3.2,Mon
往北,2016-04-18,11:00:00,835.0,3.2,Mon
往北,2016-04-18,12:00:00,1105.0,3.2,Mon
往北,2016-04-18,13:00:00,934.576,3.2,Mon
往北,2016-04-18,14:00:00,407.5,3.2,Mon
往北,2016-04-18,15:00:00,1145.5,3.2,Mon
往北,2016-04-18,16:00:00,1006.0,3.2,Mon
往北,2016-04-18,17:00:00,1048.5,3.2,Mon
往北,2016-04-18,18:00:00,1438.22,3.2,Mon
往北,2016-04-18,19:00:00,1225.47,3.2,Mon
往北,2016-04-18,20:00:00,994.0,3.2,Mon
往北,2016-04-18,21:00:00,853.5,3.2,Mon
往北,2016-04-18,22:00:00,771.0,3.2,Mon
往北,2016-04-18,23:00:00,466.5,3.2,Mon
往北,2016-04-19,00:00:00,198.5,36.6,Tue
往北,2016-04-19,01:00:00,106.5,36.6,Tue
往北,2016-04-19,02:00:00,60.5,36.6,Tue
往北,2016-04-19,03:00:00,51.5,36.6,Tue
往北,2016-04-19,04:00:00,37.0,36.6,Tue
往北,2016-04-19,05:00:00,36.5,36.6,Tue
往北,2016-04-19,06:00:00,138.5,36.6,Tue
往北,2016-04-19,07:00:00,380.5,36.6,Tue
往北,2016-04-19,08:00:00,770.0,36.6,Tue
往北,2016-04-19,09:00:00,1199.5,36.6,Tue
往北,2016-04-19,10:00:00,960.0,36.6,Tue
往北,2016-04-19,11:00:00,830.714,36.6,Tue
往北,2016-04-19,12:00:00,943.5,36.6,Tue
往北,2016-04-19,13:00:00,829.83,36.6,Tue
往北,2016-04-19,14:00:00,981.5,36.6,Tue
往北,2016-04-19,15:00:00,1036.0,36.6,Tue
往北,2016-04-19,16:00:00,1003.0,36.6,Tue
往北,2016-04-19,17:00:00,1115.5,36.6,Tue
往北,2016-04-19,18:00:00,1340.22,36.6,Tue
往北,2016-04-19,19:00:00,1017.69,36.6,Tue
往北,2016-04-19,20:00:00,978.0,36.6,Tue
往北,2016-04-19,21:00:00,851.0,36.6,Tue
往北,2016-04-19,22:00:00,791.5,36.6,Tue
往北,2016-04-19,23:00:00,769.5,36.6,Tue
往北,2016-04-20,00:00:00,207.321,44.7,Wed
往北,2016-04-20,01:00:00,91.0714,44.7,Wed
往北,2016-04-20,02:00:00,63.0,44.7,Wed
往北,2016-04-20,03:00:00,55.0,44.7,Wed
往北,2016-04-20,04:00:00,29.5,44.7,Wed
往北,2016-04-20,05:00:00,56.0,44.7,Wed
往北,2016-04-20,06:00:00,169.5,44.7,Wed
往北,2016-04-20,07:00:00,375.5,44.7,Wed
往北,2016-04-20,08:00:00,1002.0,44.7,Wed
往北,2016-04-20,09:00:00,1253.44,44.7,Wed
往北,2016-04-20,10:00:00,939.231,44.7,Wed
往北,2016-04-20,11:00:00,1190.0,44.7,Wed
往北,2016-04-20,12:00:00,985.532,44.7,Wed
往北,2016-04-20,13:00:00,928.333,44.7,Wed
往北,2016-04-20,14:00:00,955.5,44.7,Wed
往北,2016-04-20,15:00:00,1046.0,44.7,Wed
往北,2016-04-20,16:00:00,1034.35,44.7,Wed
往北,2016-04-20,17:00:00,1018.46,44.7,Wed
往北,2016-04-20,18:00:00,1388.0,44.7,Wed
往北,2016-04-20,19:00:00,1351.88,44.7,Wed
往北,2016-04-20,20:00:00,936.176,44.7,Wed
往北,2016-04-20,21:00:00,788.5,44.7,Wed
往北,2016-04-20,22:00:00,766.5,44.7,Wed
往北,2016-04-20,23:00:00,441.5,44.7,Wed
往北,2016-04-21,00:00:00,205.0,0.0,Thu
往北,2016-04-21,01:00:00,112.0,0.0,Thu
往北,2016-04-21,02:00:00,58.5,0.0,Thu
往北,2016-04-21,03:00:00,47.5,0.0,Thu
往北,2016-04-21,04:00:00,45.0,0.0,Thu
往北,2016-04-21,05:00:00,60.5,0.0,Thu
往北,2016-04-21,06:00:00,144.5,0.0,Thu
往北,2016-04-21,07:00:00,406.5,0.0,Thu
往北,2016-04-21,08:00:00,739.5,0.0,Thu
往北,2016-04-21,09:00:00,1205.0,0.0,Thu
往北,2016-04-21,10:00:00,980.425,0.0,Thu
往北,2016-04-21,11:00:00,1024.41,0.0,Thu
往北,2016-04-21,12:00:00,981.5,0.0,Thu
往北,2016-04-21,13:00:00,1137.41,0.0,Thu
往北,2016-04-21,14:00:00,968.372,0.0,Thu
往北,2016-04-21,15:00:00,512.0,0.0,Thu
往北,2016-04-21,16:00:00,410.5,0.0,Thu
往北,2016-04-21,17:00:00,436.5,0.0,Thu
往北,2016-04-21,18:00:00,478.0,0.0,Thu
往北,2016-04-21,19:00:00,623.0,0.0,Thu
往北,2016-04-21,20:00:00,362.0,0.0,Thu
往北,2016-04-21,21:00:00,288.913,0.0,Thu
往北,2016-04-21,22:00:00,247.941,0.0,Thu
往北,2016-04-21,23:00:00,201.0,0.0,Thu
往北,2016-04-22,00:00:00,70.5,0.0,Fri
往北,2016-04-22,01:00:00,51.5,0.0,Fri
往北,2016-04-22,02:00:00,22.5,0.0,Fri
往北,2016-04-22,03:00:00,15.5,0.0,Fri
往北,2016-04-22,04:00:00,16.0,0.0,Fri
往北,2016-04-22,05:00:00,29.5,0.0,Fri
往北,2016-04-22,06:00:00,38.0,0.0,Fri
往北,2016-04-22,07:00:00,105.5,0.0,Fri
往北,2016-04-22,08:00:00,292.5,0.0,Fri
往北,2016-04-22,09:00:00,481.5,0.0,Fri
