台北市交通管制工程處,,,,,,,,,,,,,
設備編號,位置,車道群組,時間,車道總數,總和流量,總和當量,大車流量,小車流量,機車流量,平均速度,平均佔有率%,平均車間距,
VSPRA40,基湖路39號前,往北,2016-04-02 16:00:00,1,166.0,182.18181,2.0,164.0,0.0,40.41,0.95,21.15,
VSPRA40,基湖路39號前,往北,2016-04-02 17:00:00,1,183.0,184.5,3.0,180.0,0.0,42.13,1.08,18.32,
VSPRA40,基湖路39號前,往北,2016-04-02 18:00:00,1,162.0,162.0,0.0,162.0,0.0,39.93,0.82,23.22,
VSPRA40,基湖路39號前,往北,2016-04-02 19:00:00,1,209.0,209.5,1.0,208.0,0.0,37.52,1.35,16.08,
VSPRA40,基湖路39號前,往北,2016-04-02 20:00:00,1,138.0,138.0,0.0,138.0,0.0,42.41,0.57,24.85,
VSPRA40,基湖路39號前,往北,2016-04-02 21:00:00,1,143.0,143.0,0.0,143.0,0.0,43.64,0.65,23.18,
VSPRA40,基湖路39號前,往北,2016-04-02 22:00:00,1,161.0,161.5,1.0,160.0,0.0,41.26,0.88,23.03,
VSPRA40,基湖路39號前,往北,2016-04-02 23:00:00,1,115.0,115.5,1.0,114.0,0.0,44.74,0.45,27.08,
VSPRA40,基湖路39號前,往北,2016-04-03 00:00:00,1,98.0,98.5,1.0,97.0,0.0,47.160004,0.32,28.7,
VSPRA40,基湖路39號前,往北,2016-04-03 01:00:00,1,47.0,47.0,0.0,47.0,0.0,45.549995,0.03,21.6,
VSPRA40,基湖路39號前,往北,2016-04-03 02:00:00,1,41.0,41.0,0.0,41.0,0.0,51.459995,0.03,23.27,
VSPRA40,基湖路39號前,往北,2016-04-03 03:00:00,1,33.0,33.5,1.0,32.0,0.0,43.88,0.05,22.4,
VSPRA40,基湖路39號前,往北,2016-04-03 04:00:00,1,24.0,24.0,0.0,24.0,0.0,45.039997,0.0,16.52,
VSPRA40,基湖路39號前,往北,2016-04-03 05:00:00,1,24.0,24.0,0.0,24.0,0.0,35.5,0.03,16.1,
VSPRA40,基湖路39號前,往北,2016-04-03 06:00:00,1,29.0,29.5,1.0,28.0,0.0,37.66,0.07,18.47,
