20160411,主要幹道,堤頂大道,2,港墘路-中山高,往南,全日時段,20958.0,1,0
20160411,主要幹道,堤頂大道,2,基湖路-樂群一路,往北,上午尖峰,1909.75,1,0
20160411,主要幹道,堤頂大道,2,基湖路-樂群一路,往北,下午尖峰,1858.75,1,0
20160411,主要幹道,堤頂大道,2,基湖路-樂群一路,往北,全日時段,10996.5,1,0
20160411,主要幹道,堤頂大道,2,中山高-民權東路,往北,上午尖峰,4177.5,1,0
20160411,主要幹道,堤頂大道,2,中山高-民權東路,往北,下午尖峰,3410.0,1,0
20160411,主要幹道,堤頂大道,2,中山高-民權東路,往北,全日時段,22292.0,1,0
20160411,主要幹道,堤頂大道,2,中山高-民權東路,往南,上午尖峰,3949.0,1,0
20160411,主要幹道,堤頂大道,2,中山高-民權東路,往南,下午尖峰,4398.5,1,0
20160411,主要幹道,堤頂大道,2,中山高-民權東路,往南,全日時段,22971.5,1,0
20160411,主要幹道,堤頂大道,2,民權東路-南京東路,往北,上午尖峰,1343.0,1,0
20160411,主要幹道,堤頂大道,2,民權東路-南京東路,往北,下午尖峰,722.0,1,0
20160411,主要幹道,堤頂大道,2,民權東路-南京東路,往北,全日時段,4459.5,1,0
20160411,主要幹道,堤頂大道,2,民權東路-南京東路,往南,上午尖峰,1255.61016949,1,0
20160411,主要幹道,堤頂大道,2,民權東路-南京東路,往南,下午尖峰,1677.18867925,1,0
20160411,主要幹道,堤頂大道,2,民權東路-南京東路,往南,全日時段,6799.7212806,1,0
20160411,主要幹道,舊宗路,3,港墘路-堤頂交流道,往北,上午尖峰,2109.0,1,0
20160411,主要幹道,舊宗路,3,港墘路-堤頂交流道,往北,下午尖峰,1613.0,1,0
20160411,主要幹道,舊宗路,3,港墘路-堤頂交流道,往北,全日時段,10628.5,1,0
20160411,主要幹道,舊宗路,3,堤頂交流道-民權東路,往北,上午尖峰,779.5,1,0
20160411,主要幹道,舊宗路,3,堤頂交流道-民權東路,往北,下午尖峰,1128.28813559,1,0
20160411,主要幹道,舊宗路,3,堤頂交流道-民權東路,往北,全日時段,5004.63653484,1,0
20160411,主要幹道,舊宗路,3,堤頂交流道-民權東路,往南,上午尖峰,1106.46084101,1,0
20160411,主要幹道,舊宗路,3,堤頂交流道-民權東路,往南,下午尖峰,1313.33466499,1,0
20160411,主要幹道,舊宗路,3,堤頂交流道-民權東路,往南,全日時段,5903.27604156,1,0
20160411,主要幹道,舊宗路,3,民權東路-南京東路,往北,上午尖峰,2039.5,1,0
20160411,主要幹道,舊宗路,3,民權東路-南京東路,往北,下午尖峰,2468.58474576,1,0
20160411,主要幹道,舊宗路,3,民權東路-南京東路,往北,全日時段,15677.0,1,0
20160412,主要幹道,民權東路,2,行愛路-瑞光路,往西,上午尖峰,2043.73684211,2,36
20160412,主要幹道,民權東路,2,行愛路-瑞光路,往西,下午尖峰,2361.0,2,36
20160412,主要幹道,民權東路,2,行愛路-瑞光路,往西,全日時段,14375.5439724,2,36
20160412,主要幹道,民權東路,2,行愛路-瑞光路,往東,上午尖峰,3739.5,2,36
20160412,主要幹道,民權東路,2,行愛路-瑞光路,往東,下午尖峰,3817.5,2,36
20160412,主要幹道,民權東路,2,行愛路-瑞光路,往東,全日時段,26133.6525424,2,36
20160412,主要幹道,堤頂大道,2,內湖路-樂群二路,往北,上午尖峰,724.5,2,36
20160412,主要幹道,堤頂大道,2,內湖路-樂群二路,往北,下午尖峰,1148.5,2,36
20160412,主要幹道,堤頂大道,2,內湖路-樂群二路,往北,全日時段,5945.0,2,36
20160412,主要幹道,堤頂大道,2,內湖路-樂群二路,往南,上午尖峰,1066.0,2,36
20160412,主要幹道,堤頂大道,2,內湖路-樂群二路,往南,下午尖峰,660.0,2,36
20160412,主要幹道,堤頂大道,2,內湖路-樂群二路,往南,全日時段,5645.0,2,36
20160412,主要幹道,堤頂大道,2,樂群二路-基湖路,往北,上午尖峰,1206.5,2,36
20160412,主要幹道,堤頂大道,2,樂群二路-基湖路,往北,下午尖峰,1715.5,2,36
20160412,主要幹道,堤頂大道,2,樂群二路-基湖路,往北,全日時段,8580.5,2,36
20160412,主要幹道,堤頂大道,2,樂群二路-基湖路,往南,上午尖峰,1004.5,2,36
20160412,主要幹道,堤頂大道,2,樂群二路-基湖路,往南,下午尖峰,851.0,2,36
20160412,主要幹道,堤頂大道,2,樂群二路-基湖路,往南,全日時段,6652.0,2,36
20160412,主要幹道,堤頂大道,2,樂群一路-港墘路,往北,上午尖峰,2493.5,2,36
20160412,主要幹道,堤頂大道,2,樂群一路-港墘路,往北,下午尖峰,2848.0,2,36
20160412,主要幹道,堤頂大道,2,樂群一路-港墘路,往北,全日時段,15442.5,2,36
20160412,主要幹道,堤頂大道,2,樂群一路-港墘路,往南,上午尖峰,2111.0,2,36
20160412,主要幹道,堤頂大道,2,樂群一路-港墘路,往南,下午尖峰,2698.0,2,36
20160412,主要幹道,堤頂大道,2,樂群一路-港墘路,往南,全日時段,14285.0,2,36
20160412,主要幹道,堤頂大道,2,港墘路-中山高,往北,上午尖峰,4469.5,2,36
20160412,主要幹道,堤頂大道,2,港墘路-中山高,往北,下午尖峰,3209.0,2,36
20160412,主要幹道,堤頂大道,2,港墘路-中山高,往北,全日時段,21705.0,2,36
20160412,主要幹道,堤頂大道,2,港墘路-中山高,往南,上午尖峰,3348.5,2,36
20160412,主要幹道,堤頂大道,2,港墘路-中山高,往南,下午尖峰,4101.0,2,36
20160412,主要幹道,堤頂大道,2,港墘路-中山高,往南,全日時段,21220.5,2,36
20160412,主要幹道,堤頂大道,2,基湖路-樂群一路,往北,上午尖峰,1854.0,2,36
20160412,主要幹道,堤頂大道,2,基湖路-樂群一路,往北,下午尖峰,1795.25,2,36
20160412,主要幹道,堤頂大道,2,基湖路-樂群一路,往北,全日時段,11024.5,2,36
20160412,主要幹道,堤頂大道,2,中山高-民權東路,往北,上午尖峰,4078.5,2,36
20160412,主要幹道,堤頂大道,2,中山高-民權東路,往北,下午尖峰,3407.0,2,36
20160412,主要幹道,堤頂大道,2,中山高-民權東路,往北,全日時段,22916.0,2,36
20160412,主要幹道,堤頂大道,2,中山高-民權東路,往南,上午尖峰,3639.5,2,36
20160412,主要幹道,堤頂大道,2,中山高-民權東路,往南,下午尖峰,4381.0,2,36
20160412,主要幹道,堤頂大道,2,中山高-民權東路,往南,全日時段,23192.0,2,36
20160412,主要幹道,堤頂大道,2,民權東路-南京東路,往北,上午尖峰,1327.0,2,36
20160412,主要幹道,堤頂大道,2,民權東路-南京東路,往北,下午尖峰,761.0,2,36
20160412,主要幹道,堤頂大道,2,民權東路-南京東路,往北,全日時段,4338.0,2,36
20160412,主要幹道,堤頂大道,2,民權東路-南京東路,往南,上午尖峰,1185.5,2,36
20160412,主要幹道,堤頂大道,2,民權東路-南京東路,往南,下午尖峰,1604.77777778,2,36
20160412,主要幹道,堤頂大道,2,民權東路-南京東路,往南,全日時段,7043.96960842,2,36
20160412,主要幹道,舊宗路,3,港墘路-堤頂交流道,往北,上午尖峰,2024.5,2,36
20160412,主要幹道,舊宗路,3,港墘路-堤頂交流道,往北,下午尖峰,1703.5,2,36
20160412,主要幹道,舊宗路,3,港墘路-堤頂交流道,往北,全日時段,10643.5,2,36
20160412,主要幹道,舊宗路,3,堤頂交流道-民權東路,往北,上午尖峰,792.0,2,36
20160412,主要幹道,舊宗路,3,堤頂交流道-民權東路,往北,下午尖峰,1062.5,2,36
20160412,主要幹道,舊宗路,3,堤頂交流道-民權東路,往北,全日時段,5198.89830508,2,36
20160412,主要幹道,舊宗路,3,堤頂交流道-民權東路,往南,上午尖峰,1095.44046923,2,36
20160412,主要幹道,舊宗路,3,堤頂交流道-民權東路,往南,下午尖峰,1325.40040394,2,36
20160412,主要幹道,舊宗路,3,堤頂交流道-民權東路,往南,全日時段,6094.36387124,2,36
20160412,主要幹道,舊宗路,3,民權東路-南京東路,往北,上午尖峰,2126.5,2,36
20160412,主要幹道,舊宗路,3,民權東路-南京東路,往北,下午尖峰,2281.79310345,2,36
20160412,主要幹道,舊宗路,3,民權東路-南京東路,往北,全日時段,15023.6271186,2,36
20160413,主要幹道,民權東路,2,行愛路-瑞光路,往西,上午尖峰,2043.73684211,2,8.5
20160413,主要幹道,民權東路,2,行愛路-瑞光路,往西,下午尖峰,2361.0,2,8.5
20160413,主要幹道,民權東路,2,行愛路-瑞光路,往西,全日時段,14375.5439724,2,8.5
20160413,主要幹道,民權東路,2,行愛路-瑞光路,往東,上午尖峰,3739.5,2,8.5
20160413,主要幹道,民權東路,2,行愛路-瑞光路,往東,下午尖峰,3817.5,2,8.5
20160413,主要幹道,民權東路,2,行愛路-瑞光路,往東,全日時段,26133.6525424,2,8.5
20160413,主要幹道,堤頂大道,2,內湖路-樂群二路,往北,上午尖峰,724.5,2,8.5
20160413,主要幹道,堤頂大道,2,內湖路-樂群二路,往北,下午尖峰,1148.5,2,8.5
20160413,主要幹道,堤頂大道,2,內湖路-樂群二路,往北,全日時段,5945.0,2,8.5
20160413,主要幹道,堤頂大道,2,內湖路-樂群二路,往南,上午尖峰,1066.0,2,8.5
20160413,主要幹道,堤頂大道,2,內湖路-樂群二路,往南,下午尖峰,660.0,2,8.5
20160413,主要幹道,堤頂大道,2,內湖路-樂群二路,往南,全日時段,5645.0,2,8.5
20160413,主要幹道,堤頂大道,2,樂群二路-基湖路,往北,上午尖峰,1206.5,2,8.5
20160413,主要幹道,堤頂大道,2,樂群二路-基湖路,往北,下午尖峰,1715.5,2,8.5
20160413,主要幹道,堤頂大道,2,樂群二路-基湖路,往北,全日時段,8580.5,2,8.5
20160413,主要幹道,堤頂大道,2,樂群二路-基湖路,往南,上午尖峰,1004.5,2,8.5
20160413,主要幹道,堤頂大道,2,樂群二路-基湖路,往南,下午尖峰,851.0,2,8.5
20160413,主要幹道,堤頂大道,2,樂群二路-基湖路,往南,全日時段,6652.0,2,8.5
20160413,主要幹道,堤頂大道,2,樂群一路-港墘路,往北,上午尖峰,2493.5,2,8.5
20160413,主要幹道,堤頂大道,2,樂群一路-港墘路,往北,下午尖峰,2848.0,2,8.5
20160413,主要幹道,堤頂大道,2,樂群一路-港墘路,往北,全日時段,15442.5,2,8.5
20160413,主要幹道,堤頂大道,2,樂群一路-港墘路,往南,上午尖峰,2111.0,2,8.5
20160413,主要幹道,堤頂大道,2,樂群一路-港墘路,往南,下午尖峰,2698.0,2,8.5
20160413,主要幹道,堤頂大道,2,樂群一路-港墘路,往南,全日時段,14285.0,2,8.5
20160413,主要幹道,堤頂大道,2,港墘路-中山高,往北,上午尖峰,4469.5,2,8.5
20160413,主要幹道,堤頂大道,2,港墘路-中山高,往北,下午尖峰,3209.0,2,8.5
20160413,主要幹道,堤頂大道,2,港墘路-中山高,往北,全日時段,21705.0,2,8.5
20160413,主要幹道,堤頂大道,2,港墘路-中山高,往南,上午尖峰,3348.5,2,8.5
20160413,主要幹道,堤頂大道,2,港墘路-中山高,往南,下午尖峰,4101.0,2,8.5
20160413,主要幹道,堤頂大道,2,港墘路-中山高,往南,全日時段,21220.5,2,8.5
20160413,主要幹道,堤頂大道,2,基湖路-樂群一路,往北,上午尖峰,1854.0,2,8.5
20160413,主要幹道,堤頂大道,2,基湖路-樂群一路,往北,下午尖峰,1795.25,2,8.5
20160413,主要幹道,堤頂大道,2,基湖路-樂群一路,往北,全日時段,11024.5,2,8.5
20160413,主要幹道,堤頂大道,2,中山高-民權東路,往北,上午尖峰,4078.5,2,8.5
20160413,主要幹道,堤頂大道,2,中山高-民權東路,往北,下午尖峰,3407.0,2,8.5
20160413,主要幹道,堤頂大道,2,中山高-民權東路,往北,全日時段,22916.0,2,8.5
20160413,主要幹道,堤頂大道,2,中山高-民權東路,往南,上午尖峰,3639.5,2,8.5
20160413,主要幹道,堤頂大道,2,中山高-民權東路,往南,下午尖峰,4381.0,2,8.5
20160413,主要幹道,堤頂大道,2,中山高-民權東路,往南,全日時段,23192.0,2,8.5
20160413,主要幹道,堤頂大道,2,民權東路-南京東路,往北,上午尖峰,1327.0,2,8.5
20160413,主要幹道,堤頂大道,2,民權東路-南京東路,往北,下午尖峰,761.0,2,8.5
20160413,主要幹道,堤頂大道,2,民權東路-南京東路,往北,全日時段,4338.0,2,8.5
20160413,主要幹道,堤頂大道,2,民權東路-南京東路,往南,上午尖峰,1185.5,2,8.5
20160413,主要幹道,堤頂大道,2,民權東路-南京東路,往南,下午尖峰,1604.77777778,2,8.5
20160413,主要幹道,堤頂大道,2,民權東路-南京東路,往南,全日時段,7043.96960842,2,8.5
20160413,主要幹道,舊宗路,3,港墘路-堤頂交流道,往北,上午尖峰,2024.5,2,8.5
20160413,主要幹道,舊宗路,3,港墘路-堤頂交流道,往北,下午尖峰,1703.5,2,8.5
20160413,主要幹道,舊宗路,3,港墘路-堤頂交流道,往北,全日時段,10643.5,2,8.5
20160413,主要幹道,舊宗路,3,堤頂交流道-民權東路,往北,上午尖峰,792.0,2,8.5
20160413,主要幹道,舊宗路,3,堤頂交流道-民權東路,往北,下午尖峰,1062.5,2,8.5
20160413,主要幹道,舊宗路,3,堤頂交流道-民權東路,往北,全日時段,5198.89830508,2,8.5
20160413,主要幹道,舊宗路,3,堤頂交流道-民權東路,往南,上午尖峰,1095.44046923,2,8.5
20160413,主要幹道,舊宗路,3,堤頂交流道-民權東路,往南,下午尖峰,1325.40040394,2,8.5
20160413,主要幹道,舊宗路,3,堤頂交流道-民權東路,往南,全日時段,6094.36387124,2,8.5
20160413,主要幹道,舊宗路,3,民權東路-南京東路,往北,上午尖峰,2126.5,2,8.5
20160413,主要幹道,舊宗路,3,民權東路-南京東路,往北,下午尖峰,2281.79310345,2,8.5
20160413,主要幹道,舊宗路,3,民權東路-南京東路,往北,全日時段,15023.6271186,2,8.5
20160414,主要幹道,民權東路,2,行愛路-瑞光路,往西,上午尖峰,2041.05406195,4,34.3
20160414,主要幹道,民權東路,2,行愛路-瑞光路,往西,下午尖峰,2118.68497954,4,34.3
20160414,主要幹道,民權東路,2,行愛路-瑞光路,往西,全日時段,14371.0790858,4,34.3
20160414,主要幹道,民權東路,2,行愛路-瑞光路,往東,上午尖峰,3717.0,4,34.3
20160414,主要幹道,民權東路,2,行愛路-瑞光路,往東,下午尖峰,3793.5,4,34.3
20160414,主要幹道,民權東路,2,行愛路-瑞光路,往東,全日時段,26109.9322034,4,34.3
20160414,主要幹道,堤頂大道,2,內湖路-樂群二路,往北,上午尖峰,753.0,4,34.3
20160414,主要幹道,堤頂大道,2,內湖路-樂群二路,往北,下午尖峰,1197.03571429,4,34.3
20160414,主要幹道,堤頂大道,2,內湖路-樂群二路,往北,全日時段,5689.0,4,34.3
20160414,主要幹道,堤頂大道,2,內湖路-樂群二路,往南,上午尖峰,823.0,4,34.3
20160414,主要幹道,堤頂大道,2,內湖路-樂群二路,往南,下午尖峰,197.678571429,4,34.3
20160414,主要幹道,堤頂大道,2,內湖路-樂群二路,往南,全日時段,4654.5,4,34.3
20160414,主要幹道,堤頂大道,2,樂群二路-基湖路,往北,上午尖峰,1190.5,4,34.3
20160414,主要幹道,堤頂大道,2,樂群二路-基湖路,往北,下午尖峰,1721.0,4,34.3
20160414,主要幹道,堤頂大道,2,樂群二路-基湖路,往北,全日時段,8667.5,4,34.3
20160414,主要幹道,堤頂大道,2,樂群二路-基湖路,往南,上午尖峰,1130.5,4,34.3
20160414,主要幹道,堤頂大道,2,樂群二路-基湖路,往南,下午尖峰,809.5,4,34.3
20160414,主要幹道,堤頂大道,2,樂群二路-基湖路,往南,全日時段,6855.0,4,34.3
20160414,主要幹道,堤頂大道,2,樂群一路-港墘路,往北,上午尖峰,2524.0,4,34.3
20160414,主要幹道,堤頂大道,2,樂群一路-港墘路,往北,下午尖峰,3006.85714286,4,34.3
20160414,主要幹道,堤頂大道,2,樂群一路-港墘路,往北,全日時段,15141.0,4,34.3
20160414,主要幹道,堤頂大道,2,樂群一路-港墘路,往南,上午尖峰,2038.0,4,34.3
20160414,主要幹道,堤頂大道,2,樂群一路-港墘路,往南,下午尖峰,2470.21428571,4,34.3
20160414,主要幹道,堤頂大道,2,樂群一路-港墘路,往南,全日時段,13649.5,4,34.3
20160414,主要幹道,堤頂大道,2,港墘路-中山高,往北,上午尖峰,4557.5,4,34.3
20160414,主要幹道,堤頂大道,2,港墘路-中山高,往北,下午尖峰,3324.0,4,34.3
20160414,主要幹道,堤頂大道,2,港墘路-中山高,往北,全日時段,20951.0,4,34.3
20160414,主要幹道,堤頂大道,2,港墘路-中山高,往南,上午尖峰,3176.0,4,34.3
20160414,主要幹道,堤頂大道,2,港墘路-中山高,往南,下午尖峰,3937.71428571,4,34.3
20160414,主要幹道,堤頂大道,2,港墘路-中山高,往南,全日時段,20350.5,4,34.3
20160414,主要幹道,堤頂大道,2,基湖路-樂群一路,往北,上午尖峰,1966.25,4,34.3
20160414,主要幹道,堤頂大道,2,基湖路-樂群一路,往北,下午尖峰,2042.35714286,4,34.3
20160414,主要幹道,堤頂大道,2,基湖路-樂群一路,往北,全日時段,11499.75,4,34.3
20160414,主要幹道,堤頂大道,2,中山高-民權東路,往北,上午尖峰,4267.5,4,34.3
20160414,主要幹道,堤頂大道,2,中山高-民權東路,往北,下午尖峰,3473.60714286,4,34.3
20160414,主要幹道,堤頂大道,2,中山高-民權東路,往北,全日時段,22344.0,4,34.3
20160414,主要幹道,堤頂大道,2,中山高-民權東路,往南,上午尖峰,3712.0,4,34.3
20160414,主要幹道,堤頂大道,2,中山高-民權東路,往南,下午尖峰,4118.96428571,4,34.3
20160414,主要幹道,堤頂大道,2,中山高-民權東路,往南,全日時段,22624.0,4,34.3
20160414,主要幹道,堤頂大道,2,民權東路-南京東路,往北,上午尖峰,1127.0,4,34.3
20160414,主要幹道,堤頂大道,2,民權東路-南京東路,往北,下午尖峰,837.0,4,34.3
20160414,主要幹道,堤頂大道,2,民權東路-南京東路,往北,全日時段,4443.0,4,34.3
20160414,主要幹道,堤頂大道,2,民權東路-南京東路,往南,上午尖峰,1185.98305085,4,34.3
20160414,主要幹道,堤頂大道,2,民權東路-南京東路,往南,下午尖峰,1383.41028638,4,34.3
20160414,主要幹道,堤頂大道,2,民權東路-南京東路,往南,全日時段,7165.20571633,4,34.3
20160414,主要幹道,舊宗路,3,港墘路-堤頂交流道,往北,上午尖峰,2046.5,4,34.3
20160414,主要幹道,舊宗路,3,港墘路-堤頂交流道,往北,下午尖峰,1966.5,4,34.3
20160414,主要幹道,舊宗路,3,港墘路-堤頂交流道,往北,全日時段,10993.3,4,34.3
20160414,主要幹道,舊宗路,3,堤頂交流道-民權東路,往北,上午尖峰,1982.0,4,34.3
20160414,主要幹道,舊宗路,3,堤頂交流道-民權東路,往北,下午尖峰,2167.5,4,34.3
20160414,主要幹道,舊宗路,3,堤頂交流道-民權東路,往北,全日時段,12811.6779661,4,34.3
20160414,主要幹道,舊宗路,3,堤頂交流道-民權東路,往南,上午尖峰,1009.0,4,34.3
20160414,主要幹道,舊宗路,3,堤頂交流道-民權東路,往南,下午尖峰,1553.26271186,4,34.3
20160414,主要幹道,舊宗路,3,堤頂交流道-民權東路,往南,全日時段,5817.52542373,4,34.3
20160414,主要幹道,舊宗路,3,民權東路-南京東路,往北,上午尖峰,2163.5,4,34.3
20160414,主要幹道,舊宗路,3,民權東路-南京東路,往北,下午尖峰,2434.06896552,4,34.3
20160414,主要幹道,舊宗路,3,民權東路-南京東路,往北,全日時段,16164.0,4,34.3
20160415,主要幹道,民權東路,2,行愛路-瑞光路,往西,上午尖峰,2050.09322034,5,3.8
20160415,主要幹道,民權東路,2,行愛路-瑞光路,往西,下午尖峰,2125.8220339,5,3.8
20160415,主要幹道,民權東路,2,行愛路-瑞光路,往西,全日時段,14377.8534594,5,3.8
20160415,主要幹道,民權東路,2,行愛路-瑞光路,往東,上午尖峰,3729.0,5,3.8
20160415,主要幹道,民權東路,2,行愛路-瑞光路,往東,下午尖峰,3764.0,5,3.8
20160415,主要幹道,民權東路,2,行愛路-瑞光路,往東,全日時段,26078.9779506,5,3.8
20160415,主要幹道,堤頂大道,2,內湖路-樂群二路,往北,上午尖峰,732.0,5,3.8
20160415,主要幹道,堤頂大道,2,內湖路-樂群二路,往北,下午尖峰,1219.0,5,3.8
20160415,主要幹道,堤頂大道,2,內湖路-樂群二路,往北,全日時段,6065.24175824,5,3.8
20160415,主要幹道,堤頂大道,2,內湖路-樂群二路,往南,上午尖峰,1079.5,5,3.8
20160415,主要幹道,堤頂大道,2,內湖路-樂群二路,往南,下午尖峰,223.071428571,5,3.8
20160415,主要幹道,堤頂大道,2,內湖路-樂群二路,往南,全日時段,5479.01923077,5,3.8
20160415,主要幹道,堤頂大道,2,樂群二路-基湖路,往北,上午尖峰,1061.5,5,3.8
20160415,主要幹道,堤頂大道,2,樂群二路-基湖路,往北,下午尖峰,1959.5,5,3.8
20160415,主要幹道,堤頂大道,2,樂群二路-基湖路,往北,全日時段,9165.84833796,5,3.8
20160415,主要幹道,堤頂大道,2,樂群二路-基湖路,往南,上午尖峰,1002.11864407,5,3.8
20160415,主要幹道,堤頂大道,2,樂群二路-基湖路,往南,下午尖峰,959.5,5,3.8
20160415,主要幹道,堤頂大道,2,樂群二路-基湖路,往南,全日時段,7042.4590696,5,3.8
20160415,主要幹道,堤頂大道,2,樂群一路-港墘路,往北,上午尖峰,2508.0,5,3.8
20160415,主要幹道,堤頂大道,2,樂群一路-港墘路,往北,下午尖峰,3072.89285714,5,3.8
20160415,主要幹道,堤頂大道,2,樂群一路-港墘路,往北,全日時段,15765.9065934,5,3.8
20160415,主要幹道,堤頂大道,2,樂群一路-港墘路,往南,上午尖峰,2167.5,5,3.8
20160415,主要幹道,堤頂大道,2,樂群一路-港墘路,往南,下午尖峰,2369.07142857,5,3.8
20160415,主要幹道,堤頂大道,2,樂群一路-港墘路,往南,全日時段,14233.8351648,5,3.8
20160415,主要幹道,堤頂大道,2,港墘路-中山高,往北,上午尖峰,4685.5,5,3.8
20160415,主要幹道,堤頂大道,2,港墘路-中山高,往北,下午尖峰,3438.35714286,5,3.8
20160415,主要幹道,堤頂大道,2,港墘路-中山高,往北,全日時段,21832.7967033,5,3.8
20160415,主要幹道,堤頂大道,2,港墘路-中山高,往南,上午尖峰,3253.0,5,3.8
20160415,主要幹道,堤頂大道,2,港墘路-中山高,往南,下午尖峰,3873.82142857,5,3.8
20160415,主要幹道,堤頂大道,2,港墘路-中山高,往南,全日時段,20854.3159341,5,3.8
20160415,主要幹道,堤頂大道,2,基湖路-樂群一路,往北,上午尖峰,1906.75,5,3.8
20160415,主要幹道,堤頂大道,2,基湖路-樂群一路,往北,下午尖峰,2088.39285714,5,3.8
20160415,主要幹道,堤頂大道,2,基湖路-樂群一路,往北,全日時段,11793.3445413,5,3.8
20160415,主要幹道,堤頂大道,2,中山高-民權東路,往北,上午尖峰,4206.0,5,3.8
20160415,主要幹道,堤頂大道,2,中山高-民權東路,往北,下午尖峰,3840.85714286,5,3.8
20160415,主要幹道,堤頂大道,2,中山高-民權東路,往北,全日時段,22768.8159341,5,3.8
20160415,主要幹道,堤頂大道,2,中山高-民權東路,往南,上午尖峰,3624.0,5,3.8
20160415,主要幹道,堤頂大道,2,中山高-民權東路,往南,下午尖峰,4405.03571429,5,3.8
20160415,主要幹道,堤頂大道,2,中山高-民權東路,往南,全日時段,23311.2527473,5,3.8
20160415,主要幹道,堤頂大道,2,民權東路-南京東路,往北,上午尖峰,1203.0,5,3.8
20160415,主要幹道,堤頂大道,2,民權東路-南京東路,往北,下午尖峰,979.142857143,5,3.8
20160415,主要幹道,堤頂大道,2,民權東路-南京東路,往北,全日時段,4658.88461538,5,3.8
20160415,主要幹道,堤頂大道,2,民權東路-南京東路,往南,上午尖峰,1190.72033898,5,3.8
20160415,主要幹道,堤頂大道,2,民權東路-南京東路,往南,下午尖峰,1429.83333333,5,3.8
20160415,主要幹道,堤頂大道,2,民權東路-南京東路,往南,全日時段,7729.28048936,5,3.8
20160415,主要幹道,舊宗路,3,港墘路-堤頂交流道,往北,上午尖峰,2042.0,5,3.8
20160415,主要幹道,舊宗路,3,港墘路-堤頂交流道,往北,下午尖峰,2062.0,5,3.8
20160415,主要幹道,舊宗路,3,港墘路-堤頂交流道,往北,全日時段,11409.8525836,5,3.8
20160415,主要幹道,舊宗路,3,堤頂交流道-民權東路,往北,上午尖峰,1984.5,5,3.8
20160415,主要幹道,舊宗路,3,堤頂交流道-民權東路,往北,下午尖峰,2699.0,5,3.8
20160415,主要幹道,舊宗路,3,堤頂交流道-民權東路,往北,全日時段,13888.5624331,5,3.8
20160415,主要幹道,舊宗路,3,堤頂交流道-民權東路,往南,上午尖峰,973.0,5,3.8
20160415,主要幹道,舊宗路,3,堤頂交流道-民權東路,往南,下午尖峰,1278.5,5,3.8
20160415,主要幹道,舊宗路,3,堤頂交流道-民權東路,往南,全日時段,5723.26836582,5,3.8
20160415,主要幹道,舊宗路,3,民權東路-南京東路,往北,上午尖峰,2022.0,5,3.8
